Serial Number:20294702 --

"Date Time, GMT -0500","Temp, (*F)","Button Down","Button Up","Host Connect","Stopped","EOF"
2018-01-30 17:07:55,74.54, , , , , 
2018-01-30 17:12:55,74.70, , , , , 
2018-01-30 17:17:55,77.71, , , , , 
2018-01-30 17:22:55,78.40, , , , , 
2018-01-30 17:27:55,78.56, , , , , 
2018-01-30 17:32:55,78.56, , , , , 
2018-01-30 17:37:55,78.56, , , , , 
2018-01-30 17:42:55,78.48, , , , , 
2018-01-30 17:47:55,78.48, , , , , 
2018-01-30 17:52:55,78.48, , , , , 
2018-01-30 17:57:55,78.56, , , , , 
2018-01-30 18:02:55,78.48, , , , , 
2018-01-30 18:07:55,78.64, , , , , 
2018-01-30 18:12:55,78.56, , , , , 
2018-01-30 18:17:55,78.56, , , , , 
2018-01-30 18:22:55,78.48, , , , , 
2018-01-30 18:27:55,78.56, , , , , 
2018-01-30 18:32:55,78.48, , , , , 
2018-01-30 18:37:55,78.48, , , , , 
2018-01-30 18:42:55,78.48, , , , , 
2018-01-30 18:47:55,78.48, , , , , 
2018-01-30 18:52:55,78.48, , , , , 
2018-01-30 18:57:55,78.48, , , , , 
2018-01-30 19:02:55,78.56, , , , , 
2018-01-30 19:07:55,78.48, , , , , 
2018-01-30 19:12:55,78.56, , , , , 
2018-01-30 19:17:55,78.48, , , , , 
2018-01-30 19:22:55,78.48, , , , , 
2018-01-30 19:27:55,78.40, , , , , 
2018-01-30 19:32:55,78.48, , , , , 
2018-01-30 19:37:55,78.56, , , , , 
2018-01-30 19:42:55,78.56, , , , , 
2018-01-30 19:47:55,78.64, , , , , 
2018-01-30 19:52:55,78.56, , , , , 
2018-01-30 19:57:55,78.64, , , , , 
2018-01-30 20:02:55,78.56, , , , , 
2018-01-30 20:07:55,78.64, , , , , 
2018-01-30 20:12:55,78.48, , , , , 
2018-01-30 20:17:55,78.48, , , , , 
2018-01-30 20:22:55,78.40, , , , , 
2018-01-30 20:27:55,78.40, , , , , 
2018-01-30 20:32:55,78.40, , , , , 
2018-01-30 20:37:55,78.33, , , , , 
2018-01-30 20:42:55,78.25, , , , , 
2018-01-30 20:47:55,78.17, , , , , 
2018-01-30 20:52:55,78.10, , , , , 
2018-01-30 20:57:55,78.02, , , , , 
2018-01-30 21:02:55,77.86, , , , , 
2018-01-30 21:07:55,77.79, , , , , 
2018-01-30 21:12:55,77.79, , , , , 
2018-01-30 21:17:55,77.63, , , , , 
2018-01-30 21:22:55,77.63, , , , , 
2018-01-30 21:27:55,77.63, , , , , 
2018-01-30 21:32:55,77.63, , , , , 
2018-01-30 21:37:55,77.63, , , , , 
2018-01-30 21:42:55,77.56, , , , , 
2018-01-30 21:47:55,77.63, , , , , 
2018-01-30 21:52:55,77.63, , , , , 
2018-01-30 21:57:55,77.71, , , , , 
2018-01-30 22:02:55,77.71, , , , , 
2018-01-30 22:07:55,77.79, , , , , 
2018-01-30 22:12:55,77.79, , , , , 
2018-01-30 22:17:55,77.86, , , , , 
2018-01-30 22:22:55,77.86, , , , , 
2018-01-30 22:27:55,77.94, , , , , 
2018-01-30 22:32:55,77.94, , , , , 
2018-01-30 22:37:55,78.02, , , , , 
2018-01-30 22:42:55,78.02, , , , , 
2018-01-30 22:47:55,78.17, , , , , 
2018-01-30 22:52:55,78.17, , , , , 
2018-01-30 22:57:55,78.17, , , , , 
2018-01-30 23:02:55,78.25, , , , , 
2018-01-30 23:07:55,78.25, , , , , 
2018-01-30 23:12:55,78.25, , , , , 
2018-01-30 23:17:55,78.33, , , , , 
2018-01-30 23:22:55,78.33, , , , , 
2018-01-30 23:27:55,78.25, , , , , 
2018-01-30 23:32:55,78.25, , , , , 
2018-01-30 23:37:55,78.17, , , , , 
2018-01-30 23:42:55,78.02, , , , , 
2018-01-30 23:47:55,78.17, , , , , 
2018-01-30 23:52:55,77.94, , , , , 
2018-01-30 23:57:55,77.86, , , , , 
2018-01-31 00:02:55,77.86, , , , , 
2018-01-31 00:07:55,77.79, , , , , 
2018-01-31 00:12:55,77.79, , , , , 
2018-01-31 00:17:55,77.71, , , , , 
2018-01-31 00:22:55,77.71, , , , , 
2018-01-31 00:27:55,77.71, , , , , 
2018-01-31 00:32:55,77.71, , , , , 
2018-01-31 00:37:55,77.71, , , , , 
2018-01-31 00:42:55,77.71, , , , , 
2018-01-31 00:47:55,77.71, , , , , 
2018-01-31 00:52:55,77.71, , , , , 
2018-01-31 00:57:55,77.71, , , , , 
2018-01-31 01:02:55,77.79, , , , , 
2018-01-31 01:07:55,77.71, , , , , 
2018-01-31 01:12:55,77.79, , , , , 
2018-01-31 01:17:55,77.79, , , , , 
2018-01-31 01:22:55,77.79, , , , , 
2018-01-31 01:27:55,77.71, , , , , 
2018-01-31 01:32:55,77.71, , , , , 
2018-01-31 01:37:55,77.71, , , , , 
2018-01-31 01:42:55,77.86, , , , , 
2018-01-31 01:47:55,77.79, , , , , 
2018-01-31 01:52:55,77.79, , , , , 
2018-01-31 01:57:55,77.86, , , , , 
2018-01-31 02:02:55,77.79, , , , , 
2018-01-31 02:07:55,77.86, , , , , 
2018-01-31 02:12:55,77.86, , , , , 
2018-01-31 02:17:55,77.94, , , , , 
2018-01-31 02:22:55,77.94, , , , , 
2018-01-31 02:27:55,77.94, , , , , 
2018-01-31 02:32:55,78.02, , , , , 
2018-01-31 02:37:55,78.10, , , , , 
2018-01-31 02:42:55,78.10, , , , , 
2018-01-31 02:47:55,78.17, , , , , 
2018-01-31 02:52:55,78.17, , , , , 
2018-01-31 02:57:55,78.25, , , , , 
2018-01-31 03:02:55,78.25, , , , , 
2018-01-31 03:07:55,78.25, , , , , 
2018-01-31 03:12:55,78.25, , , , , 
2018-01-31 03:17:55,78.40, , , , , 
2018-01-31 03:22:55,78.40, , , , , 
2018-01-31 03:27:55,78.40, , , , , 
2018-01-31 03:32:55,78.40, , , , , 
2018-01-31 03:37:55,78.33, , , , , 
2018-01-31 03:42:55,78.33, , , , , 
2018-01-31 03:47:55,78.33, , , , , 
2018-01-31 03:52:55,78.17, , , , , 
2018-01-31 03:57:55,78.17, , , , , 
2018-01-31 04:02:55,78.17, , , , , 
2018-01-31 04:07:55,78.10, , , , , 
2018-01-31 04:12:55,78.02, , , , , 
2018-01-31 04:17:55,78.02, , , , , 
2018-01-31 04:22:55,78.02, , , , , 
2018-01-31 04:27:55,77.86, , , , , 
2018-01-31 04:32:55,77.86, , , , , 
2018-01-31 04:37:55,77.79, , , , , 
2018-01-31 04:42:55,77.79, , , , , 
2018-01-31 04:47:55,77.71, , , , , 
2018-01-31 04:52:55,77.71, , , , , 
2018-01-31 04:57:55,77.56, , , , , 
2018-01-31 05:02:55,77.63, , , , , 
2018-01-31 05:07:55,77.56, , , , , 
2018-01-31 05:12:55,77.48, , , , , 
2018-01-31 05:17:55,77.48, , , , , 
2018-01-31 05:22:55,77.48, , , , , 
2018-01-31 05:27:55,77.56, , , , , 
2018-01-31 05:32:55,77.48, , , , , 
2018-01-31 05:37:55,77.56, , , , , 
2018-01-31 05:42:55,77.63, , , , , 
2018-01-31 05:47:55,77.63, , , , , 
2018-01-31 05:52:55,77.63, , , , , 
2018-01-31 05:57:55,77.71, , , , , 
2018-01-31 06:02:55,77.79, , , , , 
2018-01-31 06:07:55,77.79, , , , , 
2018-01-31 06:12:55,77.86, , , , , 
2018-01-31 06:17:55,77.79, , , , , 
2018-01-31 06:22:55,77.94, , , , , 
2018-01-31 06:27:55,77.94, , , , , 
2018-01-31 06:32:55,78.02, , , , , 
2018-01-31 06:37:55,78.02, , , , , 
2018-01-31 06:42:55,78.10, , , , , 
2018-01-31 06:47:55,78.02, , , , , 
2018-01-31 06:52:55,78.10, , , , , 
2018-01-31 06:57:55,78.10, , , , , 
2018-01-31 07:02:55,78.10, , , , , 
2018-01-31 07:07:55,78.10, , , , , 
2018-01-31 07:12:55,78.10, , , , , 
2018-01-31 07:17:55,78.02, , , , , 
2018-01-31 07:22:55,78.17, , , , , 
2018-01-31 07:27:55,78.17, , , , , 
2018-01-31 07:32:55,78.17, , , , , 
2018-01-31 07:37:55,78.10, , , , , 
2018-01-31 07:42:55,78.10, , , , , 
2018-01-31 07:47:55,78.10, , , , , 
2018-01-31 07:52:55,78.10, , , , , 
2018-01-31 07:57:55,78.17, , , , , 
2018-01-31 08:02:55,78.17, , , , , 
2018-01-31 08:07:55,78.25, , , , , 
2018-01-31 08:12:55,78.17, , , , , 
2018-01-31 08:17:55,78.17, , , , , 
2018-01-31 08:22:55,78.25, , , , , 
2018-01-31 08:27:55,78.33, , , , , 
2018-01-31 08:32:55,78.33, , , , , 
2018-01-31 08:37:55,78.40, , , , , 
2018-01-31 08:42:55,78.40, , , , , 
2018-01-31 08:47:55,78.33, , , , , 
2018-01-31 08:52:55,78.33, , , , , 
2018-01-31 08:57:55,78.33, , , , , 
2018-01-31 09:02:55,78.33, , , , , 
2018-01-31 09:07:55,78.40, , , , , 
2018-01-31 09:12:55,78.56, , , , , 
2018-01-31 09:17:55,78.33, , , , , 
2018-01-31 09:22:55,79.56, , , , , 
2018-01-31 09:27:55,80.10, , , , , 
2018-01-31 09:32:55,80.26, , , , , 
2018-01-31 09:37:55,80.26, , , , , 
2018-01-31 09:42:55,80.26, , , , , 
2018-01-31 09:47:55,80.34, , , , , 
2018-01-31 09:52:55,80.41, , , , , 
2018-01-31 09:57:55,80.49, , , , , 
2018-01-31 10:02:55,80.49, , , , , 
2018-01-31 10:07:55,80.57, , , , , 
2018-01-31 10:12:55,80.57, , , , , 
2018-01-31 10:17:55,80.41, , , , , 
2018-01-31 10:22:55,79.10, , , , , 
2018-01-31 10:27:55,78.79, , , , , 
2018-01-31 10:32:55,78.64, , , , , 
2018-01-31 10:37:55,78.56, , , , , 
2018-01-31 10:42:55,78.56, , , , , 
2018-01-31 10:47:55,78.48, , , , , 
2018-01-31 10:52:55,78.48, , , , , 
2018-01-31 10:57:55,78.40, , , , , 
2018-01-31 11:02:55,78.40, , , , , 
2018-01-31 11:07:55,78.40, , , , , 
2018-01-31 11:12:55,79.87, , , , , 
2018-01-31 11:17:55,80.03, , , , , 
2018-01-31 11:22:55,80.34, , , , , 
2018-01-31 11:27:55,80.18, , , , , 
2018-01-31 11:32:55,80.18, , , , , 
2018-01-31 11:37:55,80.34, , , , , 
2018-01-31 11:42:55,80.34, , , , , 
2018-01-31 11:47:55,80.34, , , , , 
2018-01-31 11:52:55,80.41, , , , , 
2018-01-31 11:57:55,80.41, , , , , 
2018-01-31 12:02:55,80.41, , , , , 
2018-01-31 12:07:55,80.41, , , , , 
2018-01-31 12:12:55,80.49, , , , , 
2018-01-31 12:17:55,80.57, , , , , 
2018-01-31 12:22:55,80.49, , , , , 
2018-01-31 12:27:55,80.49, , , , , 
2018-01-31 12:32:55,80.49, , , , , 
2018-01-31 12:37:55,80.49, , , , , 
2018-01-31 12:42:55,80.49, , , , , 
2018-01-31 12:47:55,80.49, , , , , 
2018-01-31 12:52:55,80.49, , , , , 
2018-01-31 12:57:55,80.41, , , , , 
2018-01-31 13:02:55,80.49, , , , , 
2018-01-31 13:07:55,80.57, , , , , 
2018-01-31 13:12:55,80.49, , , , , 
2018-01-31 13:17:55,80.57, , , , , 
2018-01-31 13:22:55,80.57, , , , , 
2018-01-31 13:27:55,80.57, , , , , 
2018-01-31 13:32:55,80.72, , , , , 
2018-01-31 13:37:55,80.72, , , , , 
2018-01-31 13:42:55,80.72, , , , , 
2018-01-31 13:47:55,80.72, , , , , 
2018-01-31 13:52:55,80.72, , , , , 
2018-01-31 13:57:55,80.72, , , , , 
2018-01-31 14:02:55,80.72, , , , , 
2018-01-31 14:07:55,80.72, , , , , 
2018-01-31 14:12:55,80.72, , , , , 
2018-01-31 14:17:55,80.72, , , , , 
2018-01-31 14:22:55,80.72, , , , , 
2018-01-31 14:27:55,80.72, , , , , 
2018-01-31 14:32:55,80.72, , , , , 
2018-01-31 14:37:55,80.72, , , , , 
2018-01-31 14:42:55,80.72, , , , , 
2018-01-31 14:47:55,80.64, , , , , 
2018-01-31 14:52:55,80.80, , , , , 
2018-01-31 14:57:55,80.80, , , , , 
2018-01-31 15:02:55,81.03, , , , , 
2018-01-31 15:07:55,81.18, , , , , 
2018-01-31 15:12:55,81.11, , , , , 
2018-01-31 15:17:55,81.03, , , , , 
2018-01-31 15:22:55,81.11, , , , , 
2018-01-31 15:27:55,81.11, , , , , 
2018-01-31 15:32:55,81.11, , , , , 
2018-01-31 15:37:55,81.11, , , , , 
2018-01-31 15:42:55,81.18, , , , , 
2018-01-31 15:47:55,81.11, , , , , 
2018-01-31 15:52:55,81.18, , , , , 
2018-01-31 15:57:55,81.11, , , , , 
2018-01-31 16:02:55,81.26, , , , , 
2018-01-31 16:07:55,81.57, , , , , 
2018-01-31 16:12:55,81.65, , , , , 
2018-01-31 16:17:55,81.11, , , , , 
2018-01-31 16:22:55,81.57, , , , , 
2018-01-31 16:27:55,81.65, , , , , 
2018-01-31 16:32:55,81.65, , , , , 
2018-01-31 16:37:55,81.65, , , , , 
2018-01-31 16:42:55,81.34, , , , , 
2018-01-31 16:43:43, ,Logged, , , , 
2018-01-31 16:43:44, , ,Logged, , , 
2018-01-31 16:43:46, , , ,Logged, , 
2018-01-31 16:47:55,80.88, , , , , 
2018-01-31 16:52:55,80.72, , , , , 
2018-01-31 16:57:55,80.72, , , , , 
2018-01-31 17:02:55,80.64, , , , , 
2018-01-31 17:07:55,80.72, , , , , 
2018-01-31 17:12:55,80.64, , , , , 
2018-01-31 17:17:55,80.88, , , , , 
2018-01-31 17:22:55,80.80, , , , , 
2018-01-31 17:27:55,80.80, , , , , 
2018-01-31 17:32:55,80.80, , , , , 
2018-01-31 17:37:55,80.80, , , , , 
2018-01-31 17:42:55,80.80, , , , , 
2018-01-31 17:47:55,80.72, , , , , 
2018-01-31 17:52:55,80.72, , , , , 
2018-01-31 17:57:55,80.72, , , , , 
2018-01-31 18:02:55,80.64, , , , , 
2018-01-31 18:07:55,80.57, , , , , 
2018-01-31 18:12:55,80.57, , , , , 
2018-01-31 18:17:55,80.49, , , , , 
2018-01-31 18:22:55,80.49, , , , , 
2018-01-31 18:27:55,80.49, , , , , 
2018-01-31 18:32:55,80.49, , , , , 
2018-01-31 18:37:55,80.49, , , , , 
2018-01-31 18:42:55,80.57, , , , , 
2018-01-31 18:47:55,80.49, , , , , 
2018-01-31 18:52:55,80.41, , , , , 
2018-01-31 18:57:55,80.49, , , , , 
2018-01-31 19:02:55,80.34, , , , , 
2018-01-31 19:07:55,80.34, , , , , 
2018-01-31 19:12:55,80.34, , , , , 
2018-01-31 19:17:55,80.18, , , , , 
2018-01-31 19:22:55,80.10, , , , , 
2018-01-31 19:27:55,80.03, , , , , 
2018-01-31 19:32:55,79.79, , , , , 
2018-01-31 19:37:55,79.56, , , , , 
2018-01-31 19:42:55,79.02, , , , , 
2018-01-31 19:47:55,79.02, , , , , 
2018-01-31 19:52:55,79.10, , , , , 
2018-01-31 19:57:55,79.02, , , , , 
2018-01-31 20:02:55,79.02, , , , , 
2018-01-31 20:07:55,79.02, , , , , 
2018-01-31 20:12:55,79.02, , , , , 
2018-01-31 20:17:55,79.02, , , , , 
2018-01-31 20:22:55,79.02, , , , , 
2018-01-31 20:27:55,79.10, , , , , 
2018-01-31 20:32:55,79.10, , , , , 
2018-01-31 20:37:55,79.10, , , , , 
2018-01-31 20:42:55,79.10, , , , , 
2018-01-31 20:47:55,79.10, , , , , 
2018-01-31 20:52:55,79.18, , , , , 
2018-01-31 20:57:55,79.18, , , , , 
2018-01-31 21:02:55,79.10, , , , , 
2018-01-31 21:07:55,79.25, , , , , 
2018-01-31 21:12:55,79.25, , , , , 
2018-01-31 21:17:55,79.25, , , , , 
2018-01-31 21:22:55,79.10, , , , , 
2018-01-31 21:27:55,79.10, , , , , 
2018-01-31 21:32:55,79.02, , , , , 
2018-01-31 21:37:55,79.10, , , , , 
2018-01-31 21:42:55,79.10, , , , , 
2018-01-31 21:47:55,78.95, , , , , 
2018-01-31 21:52:55,79.02, , , , , 
2018-01-31 21:57:55,78.87, , , , , 
2018-01-31 22:02:55,78.87, , , , , 
2018-01-31 22:07:55,78.95, , , , , 
2018-01-31 22:12:55,79.02, , , , , 
2018-01-31 22:17:55,79.02, , , , , 
2018-01-31 22:22:55,79.10, , , , , 
2018-01-31 22:27:55,79.02, , , , , 
2018-01-31 22:32:55,79.10, , , , , 
2018-01-31 22:37:55,79.10, , , , , 
2018-01-31 22:42:55,79.18, , , , , 
2018-01-31 22:47:55,79.10, , , , , 
2018-01-31 22:52:55,79.18, , , , , 
2018-01-31 22:57:55,79.25, , , , , 
2018-01-31 23:02:55,79.33, , , , , 
2018-01-31 23:07:55,79.25, , , , , 
2018-01-31 23:12:55,79.33, , , , , 
2018-01-31 23:17:55,79.33, , , , , 
2018-01-31 23:22:55,79.41, , , , , 
2018-01-31 23:27:55,79.33, , , , , 
2018-01-31 23:32:55,79.41, , , , , 
2018-01-31 23:37:55,79.25, , , , , 
2018-01-31 23:42:55,79.25, , , , , 
2018-01-31 23:47:55,79.18, , , , , 
2018-01-31 23:52:55,79.10, , , , , 
2018-01-31 23:57:55,79.02, , , , , 
2018-02-01 00:02:55,78.87, , , , , 
2018-02-01 00:07:55,78.64, , , , , 
2018-02-01 00:12:55,78.56, , , , , 
2018-02-01 00:17:55,78.33, , , , , 
2018-02-01 00:22:55,78.25, , , , , 
2018-02-01 00:27:55,78.17, , , , , 
2018-02-01 00:32:55,78.10, , , , , 
2018-02-01 00:37:55,78.02, , , , , 
2018-02-01 00:42:55,77.94, , , , , 
2018-02-01 00:47:55,77.94, , , , , 
2018-02-01 00:52:55,78.02, , , , , 
2018-02-01 00:57:55,77.94, , , , , 
2018-02-01 01:02:55,78.10, , , , , 
2018-02-01 01:07:55,78.02, , , , , 
2018-02-01 01:12:55,78.10, , , , , 
2018-02-01 01:17:55,78.10, , , , , 
2018-02-01 01:22:55,78.25, , , , , 
2018-02-01 01:27:55,78.33, , , , , 
2018-02-01 01:32:55,78.25, , , , , 
2018-02-01 01:37:55,78.33, , , , , 
2018-02-01 01:42:55,78.33, , , , , 
2018-02-01 01:47:55,78.40, , , , , 
2018-02-01 01:52:55,78.48, , , , , 
2018-02-01 01:57:55,78.56, , , , , 
2018-02-01 02:02:55,78.56, , , , , 
2018-02-01 02:07:55,78.64, , , , , 
2018-02-01 02:12:55,78.64, , , , , 
2018-02-01 02:17:55,78.71, , , , , 
2018-02-01 02:22:55,78.71, , , , , 
2018-02-01 02:27:55,78.79, , , , , 
2018-02-01 02:32:55,78.95, , , , , 
2018-02-01 02:37:55,78.87, , , , , 
2018-02-01 02:42:55,78.95, , , , , 
2018-02-01 02:47:55,79.02, , , , , 
2018-02-01 02:52:55,79.02, , , , , 
2018-02-01 02:57:55,79.10, , , , , 
2018-02-01 03:02:55,79.02, , , , , 
2018-02-01 03:07:55,79.02, , , , , 
2018-02-01 03:12:55,79.02, , , , , 
2018-02-01 03:17:55,78.95, , , , , 
2018-02-01 03:22:55,78.95, , , , , 
2018-02-01 03:27:55,78.95, , , , , 
2018-02-01 03:32:55,78.95, , , , , 
2018-02-01 03:37:55,78.87, , , , , 
2018-02-01 03:42:55,78.87, , , , , 
2018-02-01 03:47:55,78.95, , , , , 
2018-02-01 03:52:55,78.87, , , , , 
2018-02-01 03:57:55,78.87, , , , , 
2018-02-01 04:02:55,78.95, , , , , 
2018-02-01 04:07:55,78.95, , , , , 
2018-02-01 04:12:55,78.95, , , , , 
2018-02-01 04:17:55,79.02, , , , , 
2018-02-01 04:22:55,78.95, , , , , 
2018-02-01 04:27:55,79.02, , , , , 
2018-02-01 04:32:55,79.10, , , , , 
2018-02-01 04:37:55,79.18, , , , , 
2018-02-01 04:42:55,79.10, , , , , 
2018-02-01 04:47:55,79.25, , , , , 
2018-02-01 04:52:55,79.18, , , , , 
2018-02-01 04:57:55,79.25, , , , , 
2018-02-01 05:02:55,79.25, , , , , 
2018-02-01 05:07:55,79.41, , , , , 
2018-02-01 05:12:55,79.33, , , , , 
2018-02-01 05:17:55,79.33, , , , , 
2018-02-01 05:22:55,79.33, , , , , 
2018-02-01 05:27:55,79.33, , , , , 
2018-02-01 05:32:55,79.25, , , , , 
2018-02-01 05:37:55,79.18, , , , , 
2018-02-01 05:42:55,79.10, , , , , 
2018-02-01 05:47:55,79.02, , , , , 
2018-02-01 05:52:55,78.87, , , , , 
2018-02-01 05:57:55,78.64, , , , , 
2018-02-01 06:02:55,78.56, , , , , 
2018-02-01 06:07:55,78.40, , , , , 
2018-02-01 06:12:55,78.33, , , , , 
2018-02-01 06:17:55,78.25, , , , , 
2018-02-01 06:22:55,78.10, , , , , 
2018-02-01 06:27:55,78.02, , , , , 
2018-02-01 06:32:55,78.10, , , , , 
2018-02-01 06:37:55,78.02, , , , , 
2018-02-01 06:42:55,78.10, , , , , 
2018-02-01 06:47:55,78.17, , , , , 
2018-02-01 06:52:55,78.17, , , , , 
2018-02-01 06:57:55,78.17, , , , , 
2018-02-01 07:02:55,78.25, , , , , 
2018-02-01 07:07:55,78.56, , , , , 
2018-02-01 07:12:55,78.71, , , , , 
2018-02-01 07:17:55,78.79, , , , , 
2018-02-01 07:22:55,78.87, , , , , 
2018-02-01 07:27:55,78.87, , , , , 
2018-02-01 07:32:55,78.87, , , , , 
2018-02-01 07:37:55,78.95, , , , , 
2018-02-01 07:42:55,79.02, , , , , 
2018-02-01 07:47:55,79.02, , , , , 
2018-02-01 07:52:55,79.10, , , , , 
2018-02-01 07:57:55,79.10, , , , , 
2018-02-01 08:02:55,79.10, , , , , 
2018-02-01 08:07:55,79.18, , , , , 
2018-02-01 08:12:55,79.25, , , , , 
2018-02-01 08:17:55,79.18, , , , , 
2018-02-01 08:22:55,79.33, , , , , 
2018-02-01 08:27:55,79.33, , , , , 
2018-02-01 08:32:55,79.25, , , , , 
2018-02-01 08:37:55,79.33, , , , , 
2018-02-01 08:42:55,79.33, , , , , 
2018-02-01 08:47:55,80.18, , , , , 
2018-02-01 08:52:55,80.49, , , , , 
2018-02-01 08:57:55,80.64, , , , , 
2018-02-01 09:02:55,80.41, , , , , 
2018-02-01 09:07:55,81.42, , , , , 
2018-02-01 09:12:55,81.11, , , , , 
2018-02-01 09:17:55,80.95, , , , , 
2018-02-01 09:22:55,81.57, , , , , 
2018-02-01 09:27:55,81.57, , , , , 
2018-02-01 09:32:55,81.65, , , , , 
2018-02-01 09:37:55,81.80, , , , , 
2018-02-01 09:42:55,81.88, , , , , 
2018-02-01 09:47:55,81.88, , , , , 
2018-02-01 09:52:55,81.88, , , , , 
2018-02-01 09:57:55,81.88, , , , , 
2018-02-01 10:02:55,81.96, , , , , 
2018-02-01 10:07:55,81.96, , , , , 
2018-02-01 10:12:55,81.96, , , , , 
2018-02-01 10:17:55,82.03, , , , , 
2018-02-01 10:22:55,82.11, , , , , 
2018-02-01 10:27:55,82.03, , , , , 
2018-02-01 10:32:55,82.03, , , , , 
2018-02-01 10:37:55,82.03, , , , , 
2018-02-01 10:42:55,82.11, , , , , 
2018-02-01 10:47:55,82.03, , , , , 
2018-02-01 10:52:55,82.11, , , , , 
2018-02-01 10:57:55,82.27, , , , , 
2018-02-01 11:02:55,82.19, , , , , 
2018-02-01 11:07:55,82.27, , , , , 
2018-02-01 11:12:55,82.19, , , , , 
2018-02-01 11:17:55,82.19, , , , , 
2018-02-01 11:22:55,82.19, , , , , 
2018-02-01 11:27:55,82.03, , , , , 
2018-02-01 11:32:55,82.19, , , , , 
2018-02-01 11:37:55,81.11, , , , , 
2018-02-01 11:42:55,79.87, , , , , 
2018-02-01 11:47:55,79.72, , , , , 
2018-02-01 11:52:55,79.64, , , , , 
2018-02-01 11:57:55,80.57, , , , , 
2018-02-01 12:02:55,79.72, , , , , 
2018-02-01 12:07:55,81.73, , , , , 
2018-02-01 12:12:55,82.34, , , , , 
2018-02-01 12:17:55,82.65, , , , , 
2018-02-01 12:22:55,82.65, , , , , 
2018-02-01 12:27:55,82.57, , , , , 
2018-02-01 12:32:55,82.65, , , , , 
2018-02-01 12:37:55,82.73, , , , , 
2018-02-01 12:42:55,82.73, , , , , 
2018-02-01 12:47:55,82.73, , , , , 
2018-02-01 12:52:55,82.73, , , , , 
2018-02-01 12:57:55,82.73, , , , , 
2018-02-01 13:02:55,82.73, , , , , 
2018-02-01 13:07:55,82.65, , , , , 
2018-02-01 13:12:55,81.57, , , , , 
2018-02-01 13:17:55,81.34, , , , , 
2018-02-01 13:22:55,81.34, , , , , 
2018-02-01 13:27:55,81.11, , , , , 
2018-02-01 13:32:55,81.03, , , , , 
2018-02-01 13:37:55,80.88, , , , , 
2018-02-01 13:42:55,80.80, , , , , 
2018-02-01 13:47:55,80.80, , , , , 
2018-02-01 13:52:55,80.57, , , , , 
2018-02-01 13:57:55,80.49, , , , , 
2018-02-01 14:02:55,80.49, , , , , 
2018-02-01 14:07:55,80.57, , , , , 
2018-02-01 14:12:55,80.49, , , , , 
