"Plot Title: 7A_C"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10761949, SEN S/N: 10761949, LBL: Temp)","Stopped (LGR S/N: 10761949)","End Of File (LGR S/N: 10761949)"
591,02/03/18 09:23:27 PM,26.781,,
592,02/03/18 09:53:27 PM,26.781,,
593,02/03/18 10:23:27 PM,26.781,,
594,02/03/18 10:53:27 PM,26.781,,
595,02/03/18 11:23:27 PM,26.879,,
596,02/03/18 11:53:27 PM,26.879,,
597,02/04/18 12:23:27 AM,26.781,,
598,02/04/18 12:53:27 AM,26.781,,
599,02/04/18 01:23:27 AM,26.879,,
600,02/04/18 01:53:27 AM,26.879,,
601,02/04/18 02:23:27 AM,26.977,,
602,02/04/18 02:53:27 AM,26.879,,
603,02/04/18 03:23:27 AM,26.879,,
604,02/04/18 03:53:27 AM,26.879,,
605,02/04/18 04:23:27 AM,26.977,,
606,02/04/18 04:53:27 AM,26.879,,
607,02/04/18 05:23:27 AM,26.879,,
608,02/04/18 05:53:27 AM,26.879,,
609,02/04/18 06:23:27 AM,26.977,,
610,02/04/18 06:53:27 AM,26.879,,
611,02/04/18 07:23:27 AM,27.173,,
612,02/04/18 07:53:27 AM,27.272,,
613,02/04/18 08:23:27 AM,27.370,,
614,02/04/18 08:53:27 AM,27.370,,
615,02/04/18 09:23:27 AM,27.370,,
616,02/04/18 09:53:27 AM,27.468,,
617,02/04/18 10:23:27 AM,27.468,,
618,02/04/18 10:53:27 AM,27.468,,
619,02/04/18 11:23:27 AM,27.567,,
620,02/04/18 11:53:27 AM,27.567,,
621,02/04/18 12:23:27 PM,27.665,,
622,02/04/18 12:53:27 PM,27.468,,
623,02/04/18 01:23:27 PM,26.977,,
624,02/04/18 01:53:27 PM,26.585,,
625,02/04/18 02:23:27 PM,26.390,,
626,02/04/18 02:53:27 PM,26.292,,
627,02/04/18 03:23:27 PM,26.195,,
628,02/04/18 03:53:27 PM,26.390,,
629,02/04/18 04:23:27 PM,26.585,,
630,02/04/18 04:53:27 PM,26.683,,
631,02/04/18 05:23:27 PM,26.781,,
632,02/04/18 05:53:27 PM,26.879,,
633,02/04/18 06:23:27 PM,26.977,,
634,02/04/18 06:53:27 PM,26.977,,
635,02/04/18 07:23:27 PM,26.781,,
636,02/04/18 07:53:27 PM,26.683,,
637,02/04/18 08:23:27 PM,26.683,,
638,02/04/18 08:53:27 PM,26.585,,
639,02/04/18 09:23:27 PM,26.683,,
640,02/04/18 09:53:27 PM,26.683,,
641,02/04/18 10:23:27 PM,26.683,,
642,02/04/18 10:53:27 PM,26.683,,
643,02/04/18 11:23:27 PM,26.585,,
644,02/04/18 11:53:27 PM,26.683,,
645,02/05/18 12:23:27 AM,26.683,,
646,02/05/18 12:53:27 AM,26.683,,
647,02/05/18 01:23:27 AM,26.683,,
648,02/05/18 01:53:27 AM,26.585,,
649,02/05/18 02:23:27 AM,26.683,,
650,02/05/18 02:53:27 AM,26.683,,
651,02/05/18 03:23:27 AM,26.683,,
652,02/05/18 03:53:27 AM,26.683,,
653,02/05/18 04:23:27 AM,26.585,,
654,02/05/18 04:53:27 AM,26.683,,
655,02/05/18 05:23:27 AM,26.781,,
656,02/05/18 05:53:27 AM,26.781,,
657,02/05/18 06:23:27 AM,26.683,,
658,02/05/18 06:53:27 AM,26.683,,
659,02/05/18 07:23:27 AM,26.879,,
660,02/05/18 07:53:27 AM,26.977,,
661,02/05/18 08:23:27 AM,26.977,,
662,02/05/18 08:53:27 AM,27.075,,
663,02/05/18 09:23:27 AM,27.075,,
664,02/05/18 09:53:27 AM,27.075,,
665,02/05/18 10:23:27 AM,27.075,,
666,02/05/18 10:53:27 AM,27.075,,
667,02/05/18 11:23:27 AM,27.075,,
668,02/05/18 11:53:27 AM,27.075,,
669,02/05/18 12:23:27 PM,26.585,,
670,02/05/18 12:53:27 PM,26.097,,
671,02/05/18 01:23:27 PM,25.805,,
672,02/05/18 01:53:27 PM,25.610,,
673,02/05/18 02:23:27 PM,25.610,,
674,02/05/18 02:53:27 PM,25.708,,
675,02/05/18 03:23:27 PM,25.805,,
676,02/05/18 03:53:27 PM,25.805,,
677,02/05/18 04:23:27 PM,25.902,,
678,02/05/18 04:53:27 PM,26.000,,
679,02/05/18 05:23:27 PM,26.097,,
680,02/05/18 05:53:27 PM,26.097,,
681,02/05/18 06:23:27 PM,26.097,,
682,02/05/18 06:53:27 PM,26.195,,
683,02/05/18 07:23:27 PM,26.097,,
684,02/05/18 07:53:27 PM,26.000,,
685,02/05/18 08:23:27 PM,25.902,,
686,02/05/18 08:53:27 PM,25.805,,
687,02/05/18 09:23:27 PM,25.805,,
688,02/05/18 09:53:27 PM,25.805,,
689,02/05/18 10:23:27 PM,25.805,,
690,02/05/18 10:53:27 PM,25.902,,
691,02/05/18 11:23:27 PM,25.805,,
692,02/05/18 11:53:27 PM,25.805,,
693,02/06/18 12:23:27 AM,25.708,,
694,02/06/18 12:53:27 AM,25.708,,
695,02/06/18 01:23:27 AM,25.708,,
696,02/06/18 01:53:27 AM,25.708,,
697,02/06/18 02:23:27 AM,25.708,,
698,02/06/18 02:53:27 AM,25.708,,
699,02/06/18 03:23:27 AM,25.708,,
700,02/06/18 03:53:27 AM,25.805,,
701,02/06/18 04:23:27 AM,25.805,,
702,02/06/18 04:53:27 AM,25.708,,
703,02/06/18 05:23:27 AM,25.708,,
704,02/06/18 05:53:27 AM,25.708,,
705,02/06/18 06:23:27 AM,25.805,,
706,02/06/18 06:53:27 AM,25.708,,
707,02/06/18 07:23:27 AM,25.902,,
708,02/06/18 07:53:27 AM,25.902,,
709,02/06/18 08:23:27 AM,26.000,,
710,02/06/18 08:53:27 AM,26.000,,
711,02/06/18 09:23:27 AM,26.000,,
712,02/06/18 09:53:27 AM,26.000,,
713,02/06/18 10:23:27 AM,25.902,,
714,02/06/18 10:53:27 AM,25.902,,
715,02/06/18 11:23:27 AM,25.902,,
716,02/06/18 11:53:27 AM,25.902,,
717,02/06/18 12:23:27 PM,25.902,,
718,02/06/18 12:53:27 PM,25.902,,
719,02/06/18 01:23:27 PM,25.902,,
720,02/06/18 01:53:27 PM,26.000,,
721,02/06/18 02:23:27 PM,25.902,,
722,02/06/18 02:53:27 PM,25.902,,
723,02/06/18 03:23:27 PM,25.902,,
724,02/06/18 03:53:27 PM,25.902,,
725,02/06/18 04:23:27 PM,25.902,,
726,02/06/18 04:53:27 PM,25.902,,
727,02/06/18 05:23:27 PM,25.902,,
728,02/06/18 05:53:27 PM,26.000,,
729,02/06/18 06:23:27 PM,26.000,,
730,02/06/18 06:53:27 PM,26.097,,
731,02/06/18 07:23:27 PM,25.902,,
732,02/06/18 07:53:27 PM,25.805,,
733,02/06/18 08:23:27 PM,25.805,,
734,02/06/18 08:53:27 PM,25.708,,
735,02/06/18 09:23:27 PM,25.708,,
736,02/06/18 09:53:27 PM,25.708,,
737,02/06/18 10:23:27 PM,25.610,,
738,02/06/18 10:53:27 PM,25.708,,
739,02/06/18 11:23:27 PM,25.805,,
740,02/06/18 11:53:27 PM,25.708,,
741,02/07/18 12:23:27 AM,25.708,,
742,02/07/18 12:53:27 AM,25.708,,
743,02/07/18 01:23:27 AM,25.610,,
744,02/07/18 01:53:27 AM,25.708,,
745,02/07/18 02:23:27 AM,25.708,,
746,02/07/18 02:53:27 AM,25.708,,
747,02/07/18 03:23:27 AM,25.610,,
748,02/07/18 03:53:27 AM,25.610,,
749,02/07/18 04:23:27 AM,25.610,,
750,02/07/18 04:53:27 AM,25.708,,
751,02/07/18 05:23:27 AM,25.610,,
752,02/07/18 05:53:27 AM,25.610,,
753,02/07/18 06:23:27 AM,25.610,,
754,02/07/18 06:53:27 AM,25.513,,
755,02/07/18 07:23:27 AM,25.708,,
756,02/07/18 07:53:27 AM,25.708,,
757,02/07/18 08:23:27 AM,25.805,,
758,02/07/18 08:53:27 AM,25.902,,
759,02/07/18 09:23:27 AM,25.902,,
760,02/07/18 09:53:27 AM,25.902,,
761,02/07/18 10:23:27 AM,25.902,,
762,02/07/18 10:53:27 AM,26.000,,
763,02/07/18 11:23:27 AM,26.000,,
764,02/07/18 11:53:27 AM,26.000,,
765,02/07/18 12:23:27 PM,25.902,,
766,02/07/18 12:53:27 PM,25.805,,
767,02/07/18 01:23:27 PM,25.708,,
768,02/07/18 01:53:27 PM,25.708,,
769,02/07/18 02:23:27 PM,25.805,,
770,02/07/18 02:53:27 PM,25.902,,
771,02/07/18 03:23:27 PM,26.000,,
772,02/07/18 03:53:27 PM,26.000,,
773,02/07/18 04:23:27 PM,26.000,,
774,02/07/18 04:53:27 PM,26.097,,
775,02/07/18 05:23:27 PM,26.097,,
776,02/07/18 05:53:27 PM,26.195,,
777,02/07/18 06:23:27 PM,26.195,,
778,02/07/18 06:53:27 PM,26.292,,
779,02/07/18 07:23:27 PM,26.195,,
780,02/07/18 07:53:27 PM,26.097,,
781,02/07/18 08:23:27 PM,26.097,,
782,02/07/18 08:53:27 PM,26.097,,
783,02/07/18 09:23:27 PM,26.000,,
784,02/07/18 09:53:27 PM,26.000,,
785,02/07/18 10:23:27 PM,26.000,,
786,02/07/18 10:53:27 PM,26.000,,
787,02/07/18 11:23:27 PM,26.000,,
788,02/07/18 11:53:27 PM,26.000,,
789,02/08/18 12:23:27 AM,26.097,,
790,02/08/18 12:53:27 AM,26.097,,
791,02/08/18 01:23:27 AM,26.000,,
792,02/08/18 01:53:27 AM,26.000,,
793,02/08/18 02:23:27 AM,26.000,,
794,02/08/18 02:53:27 AM,25.902,,
795,02/08/18 03:23:27 AM,26.000,,
796,02/08/18 03:53:27 AM,26.000,,
797,02/08/18 04:23:27 AM,26.000,,
798,02/08/18 04:53:27 AM,26.000,,
799,02/08/18 05:23:27 AM,25.902,,
800,02/08/18 05:53:27 AM,25.902,,
801,02/08/18 06:23:27 AM,25.902,,
802,02/08/18 06:53:27 AM,25.902,,
803,02/08/18 07:23:27 AM,26.000,,
804,02/08/18 07:53:27 AM,26.097,,
805,02/08/18 08:23:27 AM,26.195,,
806,02/08/18 08:53:27 AM,26.195,,
807,02/08/18 09:23:27 AM,26.292,,
808,02/08/18 09:53:27 AM,26.292,,
809,02/08/18 10:23:27 AM,26.292,,
810,02/08/18 10:53:27 AM,26.292,,
811,02/08/18 11:23:27 AM,26.292,,
812,02/08/18 11:53:27 AM,26.292,,
813,02/08/18 12:23:27 PM,26.292,,
814,02/08/18 12:53:27 PM,26.292,,
815,02/08/18 01:23:27 PM,26.195,,
816,02/08/18 01:53:27 PM,26.292,,
817,02/08/18 02:23:27 PM,26.292,,
818,02/08/18 02:53:27 PM,26.292,,
819,02/08/18 03:23:27 PM,26.292,,
820,02/08/18 03:53:27 PM,26.292,,
821,02/08/18 04:23:27 PM,26.390,,
822,02/08/18 04:53:27 PM,26.488,,
823,02/08/18 05:23:27 PM,26.488,,
824,02/08/18 05:53:27 PM,26.585,,
825,02/08/18 06:23:27 PM,26.683,,
826,02/08/18 06:53:27 PM,26.683,,
827,02/08/18 07:23:27 PM,26.585,,
828,02/08/18 07:53:27 PM,26.585,,
829,02/08/18 08:23:27 PM,26.488,,
830,02/08/18 08:53:27 PM,26.488,,
831,02/08/18 09:23:27 PM,26.390,,
832,02/08/18 09:53:27 PM,26.390,,
833,02/08/18 10:23:27 PM,26.390,,
834,02/08/18 10:53:27 PM,26.390,,
835,02/08/18 11:23:27 PM,26.390,,
836,02/08/18 11:53:27 PM,26.488,,
837,02/09/18 12:23:27 AM,26.585,,
838,02/09/18 12:53:27 AM,26.488,,
839,02/09/18 01:23:27 AM,26.488,,
840,02/09/18 01:53:27 AM,26.390,,
841,02/09/18 02:23:27 AM,26.390,,
842,02/09/18 02:53:27 AM,26.390,,
843,02/09/18 03:23:27 AM,26.390,,
844,02/09/18 03:53:27 AM,26.488,,
845,02/09/18 04:23:27 AM,26.390,,
846,02/09/18 04:53:27 AM,26.390,,
847,02/09/18 05:23:27 AM,26.390,,
848,02/09/18 05:53:27 AM,26.292,,
849,02/09/18 06:23:27 AM,26.292,,
850,02/09/18 06:53:27 AM,26.292,,
851,02/09/18 07:23:27 AM,26.390,,
852,02/09/18 07:53:27 AM,26.488,,
853,02/09/18 08:23:27 AM,26.585,,
854,02/09/18 08:53:27 AM,26.585,,
855,02/09/18 09:23:27 AM,26.683,,
856,02/09/18 09:53:27 AM,26.683,,
857,02/09/18 10:23:27 AM,26.683,,
858,02/09/18 10:53:27 AM,26.683,,
859,02/09/18 11:23:27 AM,26.683,,
860,02/09/18 11:53:27 AM,26.683,,
861,02/09/18 12:23:27 PM,26.683,,
862,02/09/18 12:53:27 PM,26.781,,
863,02/09/18 01:23:27 PM,26.781,,
864,02/09/18 01:53:27 PM,26.879,,
865,02/09/18 02:23:27 PM,26.977,,
866,02/09/18 02:53:27 PM,27.075,,
867,02/09/18 03:23:27 PM,27.272,,
868,02/09/18 03:53:27 PM,27.272,,
869,02/09/18 04:23:27 PM,27.370,,
870,02/09/18 04:53:27 PM,27.370,,
871,02/09/18 05:23:27 PM,27.468,,
872,02/09/18 05:53:27 PM,27.468,,
873,02/09/18 06:23:27 PM,27.468,,
874,02/09/18 06:53:27 PM,27.567,,
875,02/09/18 07:23:27 PM,27.468,,
876,02/09/18 07:53:27 PM,27.468,,
877,02/09/18 08:23:27 PM,27.370,,
878,02/09/18 08:53:27 PM,27.370,,
879,02/09/18 09:23:27 PM,27.370,,
880,02/09/18 09:53:27 PM,27.370,,
881,02/09/18 10:23:27 PM,27.370,,
882,02/09/18 10:53:27 PM,27.468,,
883,02/09/18 11:23:27 PM,27.468,,
884,02/09/18 11:53:27 PM,27.567,,
885,02/10/18 12:23:27 AM,27.567,,
886,02/10/18 12:53:27 AM,27.567,,
887,02/10/18 01:23:27 AM,27.468,,
888,02/10/18 01:53:27 AM,27.468,,
889,02/10/18 02:23:27 AM,27.370,,
890,02/10/18 02:53:27 AM,27.370,,
891,02/10/18 03:23:27 AM,27.272,,
892,02/10/18 03:53:27 AM,27.370,,
893,02/10/18 04:23:27 AM,27.468,,
894,02/10/18 04:53:27 AM,27.468,,
895,02/10/18 05:23:27 AM,27.370,,
896,02/10/18 05:53:27 AM,27.370,,
897,02/10/18 06:23:27 AM,27.272,,
898,02/10/18 06:53:27 AM,27.272,,
899,02/10/18 07:23:27 AM,27.370,,
900,02/10/18 07:53:27 AM,27.370,,
901,02/10/18 08:23:27 AM,27.468,,
902,02/10/18 08:53:27 AM,27.567,,
903,02/10/18 09:23:27 AM,27.567,,
904,02/10/18 09:53:27 AM,27.665,,
905,02/10/18 10:23:27 AM,27.665,,
906,02/10/18 10:53:27 AM,27.665,,
907,02/10/18 11:23:27 AM,27.665,,
908,02/10/18 11:53:27 AM,27.665,,
909,02/10/18 12:23:27 PM,27.764,,
910,02/10/18 12:53:27 PM,27.764,,
911,02/10/18 01:23:27 PM,27.764,,
912,02/10/18 01:53:27 PM,27.764,,
913,02/10/18 02:23:27 PM,27.764,,
914,02/10/18 02:53:27 PM,27.764,,
915,02/10/18 03:23:27 PM,27.764,,
916,02/10/18 03:53:27 PM,27.764,,
917,02/10/18 04:23:27 PM,27.862,,
918,02/10/18 04:53:27 PM,27.862,,
919,02/10/18 05:23:27 PM,27.862,,
920,02/10/18 05:53:27 PM,27.862,,
921,02/10/18 06:23:27 PM,27.862,,
922,02/10/18 06:53:27 PM,27.862,,
923,02/10/18 07:23:27 PM,27.764,,
924,02/10/18 07:53:27 PM,27.665,,
925,02/10/18 08:23:27 PM,27.665,,
926,02/10/18 08:53:27 PM,27.567,,
927,02/10/18 09:23:27 PM,27.567,,
928,02/10/18 09:53:27 PM,27.468,,
929,02/10/18 10:23:27 PM,27.468,,
930,02/10/18 10:53:27 PM,27.468,,
931,02/10/18 11:23:27 PM,27.370,,
932,02/10/18 11:53:27 PM,27.370,,
933,02/11/18 12:23:27 AM,27.370,,
934,02/11/18 12:53:27 AM,27.468,,
935,02/11/18 01:23:27 AM,27.370,,
936,02/11/18 01:53:27 AM,27.370,,
937,02/11/18 02:23:27 AM,27.370,,
938,02/11/18 02:53:27 AM,27.370,,
939,02/11/18 03:23:27 AM,27.370,,
940,02/11/18 03:53:27 AM,27.468,,
941,02/11/18 04:23:27 AM,27.468,,
942,02/11/18 04:53:27 AM,27.468,,
943,02/11/18 05:23:27 AM,27.468,,
944,02/11/18 05:53:27 AM,27.468,,
945,02/11/18 06:23:27 AM,27.370,,
946,02/11/18 06:53:27 AM,27.370,,
947,02/11/18 07:23:27 AM,27.468,,
948,02/11/18 07:53:27 AM,27.567,,
949,02/11/18 08:23:27 AM,27.665,,
950,02/11/18 08:53:27 AM,27.764,,
951,02/11/18 09:23:27 AM,27.764,,
952,02/11/18 09:53:27 AM,27.764,,
953,02/11/18 10:23:27 AM,27.862,,
954,02/11/18 10:53:27 AM,27.862,,
955,02/11/18 11:23:27 AM,27.862,,
956,02/11/18 11:53:27 AM,27.862,,
957,02/11/18 12:23:27 PM,27.862,,
958,02/11/18 12:53:27 PM,27.862,,
959,02/11/18 01:23:27 PM,27.862,,
960,02/11/18 01:53:27 PM,27.764,,
961,02/11/18 02:23:27 PM,27.862,,
962,02/11/18 02:53:27 PM,27.862,,
963,02/11/18 03:23:27 PM,27.862,,
964,02/11/18 03:53:27 PM,27.862,,
965,02/11/18 04:23:27 PM,27.862,,
966,02/11/18 04:53:27 PM,27.862,,
967,02/11/18 05:23:27 PM,27.961,,
968,02/11/18 05:53:27 PM,27.961,,
969,02/11/18 06:23:27 PM,27.961,,
970,02/11/18 06:53:27 PM,27.961,,
971,02/11/18 07:23:27 PM,27.862,,
972,02/11/18 07:53:27 PM,27.764,,
973,02/11/18 08:23:27 PM,27.764,,
974,02/11/18 08:53:27 PM,27.665,,
975,02/11/18 09:23:27 PM,27.567,,
976,02/11/18 09:53:27 PM,27.567,,
977,02/11/18 10:23:27 PM,27.567,,
978,02/11/18 10:53:27 PM,27.468,,
979,02/11/18 11:23:27 PM,27.468,,
980,02/11/18 11:53:27 PM,27.468,,
981,02/12/18 12:23:27 AM,27.468,,
982,02/12/18 12:53:27 AM,27.370,,
983,02/12/18 01:23:27 AM,27.370,,
984,02/12/18 01:53:27 AM,27.370,,
985,02/12/18 02:23:27 AM,27.370,,
986,02/12/18 02:53:27 AM,27.370,,
987,02/12/18 03:23:27 AM,27.370,,
988,02/12/18 03:53:27 AM,27.370,,
989,02/12/18 04:23:27 AM,27.370,,
990,02/12/18 04:53:27 AM,27.370,,
991,02/12/18 05:23:27 AM,27.370,,
992,02/12/18 05:53:27 AM,27.370,,
993,02/12/18 06:23:27 AM,27.468,,
994,02/12/18 06:53:27 AM,27.468,,
995,02/12/18 07:23:27 AM,27.468,,
996,02/12/18 07:53:27 AM,27.567,,
997,02/12/18 08:23:27 AM,27.665,,
998,02/12/18 08:53:27 AM,27.665,,
999,02/12/18 09:23:27 AM,27.764,,
1000,02/12/18 09:53:27 AM,27.764,,
1001,02/12/18 10:23:27 AM,27.764,,
1002,02/12/18 10:53:27 AM,27.862,,
1003,02/12/18 11:23:27 AM,27.862,,
1004,02/12/18 11:53:27 AM,27.764,,
1005,02/12/18 12:23:27 PM,27.665,,
1006,02/12/18 12:53:27 PM,27.567,,
1007,02/12/18 01:23:27 PM,27.468,,
1008,02/12/18 01:53:27 PM,27.468,,
1009,02/12/18 02:23:27 PM,27.567,,
1010,02/12/18 02:53:27 PM,27.567,,
1011,02/12/18 03:23:27 PM,27.665,,
1012,02/12/18 03:53:27 PM,27.665,,
1013,02/12/18 04:23:27 PM,27.764,,
1014,02/12/18 04:53:27 PM,27.665,,
1015,02/12/18 05:23:27 PM,22.429,,
1016,02/12/18 05:53:27 PM,20.805,,
1017,02/12/18 06:23:27 PM,20.805,,
1018,02/12/18 06:53:27 PM,19.282,,
1019,02/12/18 07:23:27 PM,19.282,,
1020,02/12/18 07:53:27 PM,19.472,,
1021,02/12/18 08:23:27 PM,19.948,,
1022,02/12/18 08:53:27 PM,20.234,,
1023,02/12/18 09:23:27 PM,20.329,,
1024,02/12/18 09:53:27 PM,20.424,,
1025,02/12/18 10:23:27 PM,20.424,,
1026,02/12/18 10:53:27 PM,20.519,,
1027,02/12/18 11:23:27 PM,20.519,,
1028,02/12/18 11:53:27 PM,20.519,,
1029,02/13/18 12:23:27 AM,20.615,,
1030,02/13/18 12:53:27 AM,20.615,,
1031,02/13/18 01:23:27 AM,20.615,,
1032,02/13/18 01:53:27 AM,20.710,,
1033,02/13/18 02:23:27 AM,20.805,,
1034,02/13/18 02:53:27 AM,20.805,,
1035,02/13/18 03:23:27 AM,20.805,,
1036,02/13/18 03:53:27 AM,20.805,,
1037,02/13/18 04:23:27 AM,20.901,,
1038,02/13/18 04:53:27 AM,20.901,,
1039,02/13/18 05:23:27 AM,20.996,,
1040,02/13/18 05:53:27 AM,20.996,,
1041,02/13/18 06:23:27 AM,20.996,,
1042,02/13/18 06:53:27 AM,21.091,,
1043,02/13/18 07:23:27 AM,21.091,,
1044,02/13/18 07:53:27 AM,21.091,,
1045,02/13/18 08:23:27 AM,21.664,,
1046,02/13/18 08:53:27 AM,21.951,,
1047,02/13/18 09:23:27 AM,22.333,,
1048,02/13/18 09:53:27 AM,22.525,,
1049,02/13/18 10:23:27 AM,22.717,,
1050,02/13/18 10:53:27 AM,22.812,,
1051,02/13/18 11:23:27 AM,23.004,,
1052,02/13/18 11:53:27 AM,23.100,,
1053,02/13/18 12:23:27 PM,23.196,,
1054,02/13/18 12:53:27 PM,23.388,,
1055,02/13/18 01:23:27 PM,23.484,,
1056,02/13/18 01:53:27 PM,23.484,,
1057,02/13/18 02:23:27 PM,23.484,,
1058,02/13/18 02:53:27 PM,23.484,,
1059,02/13/18 03:23:27 PM,23.581,,
1060,02/13/18 03:53:27 PM,23.388,,
1061,02/13/18 04:23:27 PM,23.388,,
1062,02/13/18 04:53:27 PM,23.292,,
1063,02/13/18 05:23:27 PM,23.292,,
1064,02/13/18 05:53:27 PM,23.100,,
1065,02/13/18 06:23:27 PM,22.812,,
1066,02/13/18 06:53:27 PM,22.429,,
1067,02/13/18 07:23:27 PM,22.238,,
1068,02/13/18 07:53:27 PM,22.142,,
1069,02/13/18 08:23:27 PM,22.142,,
1070,02/13/18 08:53:27 PM,22.046,,
1071,02/13/18 09:23:27 PM,22.046,,
1072,02/13/18 09:53:27 PM,22.046,,
1073,02/13/18 10:23:27 PM,21.951,,
1074,02/13/18 10:53:27 PM,21.951,,
1075,02/13/18 11:23:27 PM,21.855,,
1076,02/13/18 11:53:27 PM,21.855,,
1077,02/14/18 12:23:27 AM,21.855,,
1078,02/14/18 12:53:27 AM,21.760,,
1079,02/14/18 01:23:27 AM,21.760,,
1080,02/14/18 01:53:27 AM,21.760,,
1081,02/14/18 02:23:27 AM,21.760,,
1082,02/14/18 02:53:27 AM,21.664,,
1083,02/14/18 03:23:27 AM,21.664,,
1084,02/14/18 03:53:27 AM,21.664,,
1085,02/14/18 04:23:27 AM,21.664,,
1086,02/14/18 04:53:27 AM,21.664,,
1087,02/14/18 05:23:27 AM,21.569,,
1088,02/14/18 05:53:27 AM,21.569,,
1089,02/14/18 06:23:27 AM,21.569,,
1090,02/14/18 06:53:27 AM,21.569,,
1091,02/14/18 07:23:27 AM,21.473,,
1092,02/14/18 07:53:27 AM,21.473,,
1093,02/14/18 08:23:27 AM,21.664,,
1094,02/14/18 08:53:27 AM,22.046,,
1095,02/14/18 09:23:27 AM,22.333,,
1096,02/14/18 09:53:27 AM,22.525,,
1097,02/14/18 10:23:27 AM,22.812,,
1098,02/14/18 10:53:27 AM,22.908,,
1099,02/14/18 11:23:27 AM,23.004,,
1100,02/14/18 11:53:27 AM,23.196,,
1101,02/14/18 12:23:27 PM,23.292,,
1102,02/14/18 12:53:27 PM,23.484,,
1103,02/14/18 01:23:27 PM,23.581,,
1104,02/14/18 01:53:27 PM,23.484,,
1105,02/14/18 02:23:27 PM,23.581,,
1106,02/14/18 02:53:27 PM,23.484,,
1107,02/14/18 03:23:27 PM,23.484,,
1108,02/14/18 03:53:27 PM,23.100,,
1109,02/14/18 04:23:27 PM,23.004,,
1110,02/14/18 04:53:27 PM,23.004,,
1111,02/14/18 05:23:27 PM,23.004,,
1112,02/14/18 05:53:27 PM,23.004,,
1113,02/14/18 06:23:27 PM,22.621,,
1114,02/14/18 06:53:27 PM,22.429,,
1115,02/14/18 07:23:27 PM,22.429,,
1116,02/14/18 07:53:27 PM,22.142,,
1117,02/14/18 08:23:27 PM,22.525,,
1118,02/14/18 08:53:27 PM,22.812,,
1119,02/14/18 09:23:27 PM,22.908,,
1120,02/14/18 09:53:27 PM,23.004,,
1121,02/14/18 10:23:27 PM,23.004,,
1122,02/14/18 10:53:27 PM,22.717,,
1123,02/14/18 11:23:27 PM,22.429,,
1124,02/14/18 11:53:27 PM,22.333,,
1125,02/15/18 12:23:27 AM,22.142,,
1126,02/15/18 12:53:27 AM,22.046,,
1127,02/15/18 01:23:27 AM,21.951,,
1128,02/15/18 01:53:27 AM,21.951,,
1129,02/15/18 02:23:27 AM,21.855,,
1130,02/15/18 02:53:27 AM,21.760,,
1131,02/15/18 03:23:27 AM,21.664,,
1132,02/15/18 03:53:27 AM,21.664,,
1133,02/15/18 04:23:27 AM,21.569,,
1134,02/15/18 04:53:27 AM,21.569,,
1135,02/15/18 05:23:27 AM,21.473,,
1136,02/15/18 05:53:27 AM,21.473,,
1137,02/15/18 06:23:27 AM,21.378,,
1138,02/15/18 06:53:27 AM,21.378,,
1139,02/15/18 07:23:27 AM,21.378,,
1140,02/15/18 07:53:27 AM,21.378,,
1141,02/15/18 08:23:27 AM,21.378,,
1142,02/15/18 08:53:27 AM,21.378,,
1143,02/15/18 09:23:27 AM,21.473,,
1144,02/15/18 09:53:27 AM,21.760,,
1145,02/15/18 10:23:27 AM,21.855,,
1146,02/15/18 10:53:27 AM,22.142,,
1147,02/15/18 11:23:27 AM,22.238,,
1148,02/15/18 11:53:27 AM,22.142,,
1149,02/15/18 12:23:27 PM,22.238,,
1150,02/15/18 12:53:27 PM,22.333,,
1151,02/15/18 01:23:27 PM,22.429,,
1152,02/15/18 01:53:27 PM,22.525,,
1153,02/15/18 02:23:27 PM,22.621,,
1154,02/15/18 02:53:27 PM,22.717,,
1155,02/15/18 03:23:27 PM,22.717,,
1156,02/15/18 03:53:27 PM,22.717,,
1157,02/15/18 04:23:27 PM,22.812,,
1158,02/15/18 04:53:27 PM,23.004,,
1159,02/15/18 05:23:27 PM,23.196,,
1160,02/15/18 05:53:27 PM,22.812,,
1161,02/15/18 06:23:27 PM,22.525,,
1162,02/15/18 06:53:27 PM,22.429,,
1163,02/15/18 07:23:27 PM,22.238,,
1164,02/15/18 07:53:27 PM,22.142,,
1165,02/15/18 08:23:27 PM,22.429,,
1166,02/15/18 08:53:27 PM,22.621,,
1167,02/15/18 09:23:27 PM,22.621,,
1168,02/15/18 09:53:27 PM,22.717,,
1169,02/15/18 10:23:27 PM,22.812,,
1170,02/15/18 10:53:27 PM,22.525,,
1171,02/15/18 11:23:27 PM,22.238,,
1172,02/15/18 11:53:27 PM,22.046,,
1173,02/16/18 12:23:27 AM,21.951,,
1174,02/16/18 12:53:27 AM,21.760,,
1175,02/16/18 01:23:27 AM,21.664,,
1176,02/16/18 01:53:27 AM,21.664,,
1177,02/16/18 02:23:27 AM,21.569,,
1178,02/16/18 02:53:27 AM,21.473,,
1179,02/16/18 03:23:27 AM,21.378,,
1180,02/16/18 03:53:27 AM,21.378,,
1181,02/16/18 04:23:27 AM,21.282,,
1182,02/16/18 04:53:27 AM,21.282,,
1183,02/16/18 05:23:27 AM,21.187,,
1184,02/16/18 05:53:27 AM,21.187,,
1185,02/16/18 06:23:27 AM,21.282,,
