Serial Number:20294699 --

"Date Time, GMT -0500","Temp, (*F)","Button Down","Button Up","Host Connect","Stopped","EOF"
2018-01-30 16:39:28,73.31, , , , , 
2018-01-30 16:44:28,73.31, , , , , 
2018-01-30 16:49:28,73.62, , , , , 
2018-01-30 16:54:28,73.77, , , , , 
2018-01-30 16:59:28,74.00, , , , , 
2018-01-30 17:04:28,74.23, , , , , 
2018-01-30 17:09:28,74.31, , , , , 
2018-01-30 17:14:28,76.40, , , , , 
2018-01-30 17:19:28,78.02, , , , , 
2018-01-30 17:24:28,78.33, , , , , 
2018-01-30 17:29:28,78.48, , , , , 
2018-01-30 17:34:28,78.48, , , , , 
2018-01-30 17:39:28,78.48, , , , , 
2018-01-30 17:44:28,78.48, , , , , 
2018-01-30 17:49:28,78.56, , , , , 
2018-01-30 17:54:28,78.56, , , , , 
2018-01-30 17:59:28,78.64, , , , , 
2018-01-30 18:04:28,78.56, , , , , 
2018-01-30 18:09:28,78.64, , , , , 
2018-01-30 18:14:28,78.71, , , , , 
2018-01-30 18:19:28,78.79, , , , , 
2018-01-30 18:24:28,78.79, , , , , 
2018-01-30 18:29:28,78.71, , , , , 
2018-01-30 18:34:28,78.71, , , , , 
2018-01-30 18:39:28,78.87, , , , , 
2018-01-30 18:44:28,78.79, , , , , 
2018-01-30 18:49:28,78.87, , , , , 
2018-01-30 18:54:28,78.87, , , , , 
2018-01-30 18:59:28,78.87, , , , , 
2018-01-30 19:04:28,78.95, , , , , 
2018-01-30 19:09:28,78.87, , , , , 
2018-01-30 19:14:28,78.87, , , , , 
2018-01-30 19:19:28,78.87, , , , , 
2018-01-30 19:24:28,78.87, , , , , 
2018-01-30 19:29:28,78.95, , , , , 
2018-01-30 19:34:28,79.02, , , , , 
2018-01-30 19:39:28,79.10, , , , , 
2018-01-30 19:44:28,79.10, , , , , 
2018-01-30 19:49:28,79.02, , , , , 
2018-01-30 19:54:28,79.02, , , , , 
2018-01-30 19:59:28,79.02, , , , , 
2018-01-30 20:04:28,79.02, , , , , 
2018-01-30 20:09:28,78.95, , , , , 
2018-01-30 20:14:28,78.87, , , , , 
2018-01-30 20:19:28,78.71, , , , , 
2018-01-30 20:24:28,78.64, , , , , 
2018-01-30 20:29:28,78.48, , , , , 
2018-01-30 20:34:28,78.48, , , , , 
2018-01-30 20:39:28,78.33, , , , , 
2018-01-30 20:44:28,78.25, , , , , 
2018-01-30 20:49:28,78.10, , , , , 
2018-01-30 20:54:28,78.02, , , , , 
2018-01-30 20:59:28,77.94, , , , , 
2018-01-30 21:04:28,77.86, , , , , 
2018-01-30 21:09:28,77.94, , , , , 
2018-01-30 21:14:28,77.86, , , , , 
2018-01-30 21:19:28,77.86, , , , , 
2018-01-30 21:24:28,77.94, , , , , 
2018-01-30 21:29:28,77.86, , , , , 
2018-01-30 21:34:28,77.94, , , , , 
2018-01-30 21:39:28,77.94, , , , , 
2018-01-30 21:44:28,77.94, , , , , 
2018-01-30 21:49:28,78.02, , , , , 
2018-01-30 21:54:28,78.02, , , , , 
2018-01-30 21:59:28,78.10, , , , , 
2018-01-30 22:04:28,78.17, , , , , 
2018-01-30 22:09:28,78.33, , , , , 
2018-01-30 22:14:28,78.33, , , , , 
2018-01-30 22:19:28,78.40, , , , , 
2018-01-30 22:24:28,78.56, , , , , 
2018-01-30 22:29:28,78.64, , , , , 
2018-01-30 22:34:28,78.56, , , , , 
2018-01-30 22:39:28,78.71, , , , , 
2018-01-30 22:44:28,78.79, , , , , 
2018-01-30 22:49:28,78.79, , , , , 
2018-01-30 22:54:28,78.87, , , , , 
2018-01-30 22:59:28,78.95, , , , , 
2018-01-30 23:04:28,79.02, , , , , 
2018-01-30 23:09:28,79.10, , , , , 
2018-01-30 23:14:28,79.10, , , , , 
2018-01-30 23:19:28,79.02, , , , , 
2018-01-30 23:24:28,78.87, , , , , 
2018-01-30 23:29:28,78.87, , , , , 
2018-01-30 23:34:28,78.71, , , , , 
2018-01-30 23:39:28,78.56, , , , , 
2018-01-30 23:44:28,78.48, , , , , 
2018-01-30 23:49:28,78.25, , , , , 
2018-01-30 23:54:28,78.10, , , , , 
2018-01-30 23:59:28,78.02, , , , , 
2018-01-31 00:04:28,78.02, , , , , 
2018-01-31 00:09:28,78.02, , , , , 
2018-01-31 00:14:28,78.02, , , , , 
2018-01-31 00:19:28,78.02, , , , , 
2018-01-31 00:24:28,77.94, , , , , 
2018-01-31 00:29:28,78.02, , , , , 
2018-01-31 00:34:28,78.02, , , , , 
2018-01-31 00:39:28,78.10, , , , , 
2018-01-31 00:44:28,78.02, , , , , 
2018-01-31 00:49:28,78.02, , , , , 
2018-01-31 00:54:28,78.10, , , , , 
2018-01-31 00:59:28,78.10, , , , , 
2018-01-31 01:04:28,78.17, , , , , 
2018-01-31 01:09:28,78.17, , , , , 
2018-01-31 01:14:28,78.17, , , , , 
2018-01-31 01:19:28,78.25, , , , , 
2018-01-31 01:24:28,78.33, , , , , 
2018-01-31 01:29:28,78.25, , , , , 
2018-01-31 01:34:28,78.33, , , , , 
2018-01-31 01:39:28,78.33, , , , , 
2018-01-31 01:44:28,78.33, , , , , 
2018-01-31 01:49:28,78.40, , , , , 
2018-01-31 01:54:28,78.40, , , , , 
2018-01-31 01:59:28,78.48, , , , , 
2018-01-31 02:04:28,78.56, , , , , 
2018-01-31 02:09:28,78.48, , , , , 
2018-01-31 02:14:28,78.64, , , , , 
2018-01-31 02:19:28,78.56, , , , , 
2018-01-31 02:24:28,78.64, , , , , 
2018-01-31 02:29:28,78.64, , , , , 
2018-01-31 02:34:28,78.71, , , , , 
2018-01-31 02:39:28,78.87, , , , , 
2018-01-31 02:44:28,78.79, , , , , 
2018-01-31 02:49:28,78.87, , , , , 
2018-01-31 02:54:28,78.87, , , , , 
2018-01-31 02:59:28,79.02, , , , , 
2018-01-31 03:04:28,79.02, , , , , 
2018-01-31 03:09:28,79.02, , , , , 
2018-01-31 03:14:28,79.10, , , , , 
2018-01-31 03:19:28,79.18, , , , , 
2018-01-31 03:24:28,79.18, , , , , 
2018-01-31 03:29:28,79.10, , , , , 
2018-01-31 03:34:28,79.10, , , , , 
2018-01-31 03:39:28,79.02, , , , , 
2018-01-31 03:44:28,78.95, , , , , 
2018-01-31 03:49:28,78.79, , , , , 
2018-01-31 03:54:28,78.71, , , , , 
2018-01-31 03:59:28,78.56, , , , , 
2018-01-31 04:04:28,78.48, , , , , 
2018-01-31 04:09:28,78.40, , , , , 
2018-01-31 04:14:28,78.25, , , , , 
2018-01-31 04:19:28,78.17, , , , , 
2018-01-31 04:24:28,78.02, , , , , 
2018-01-31 04:29:28,78.10, , , , , 
2018-01-31 04:34:28,78.10, , , , , 
2018-01-31 04:39:28,78.17, , , , , 
2018-01-31 04:44:28,78.10, , , , , 
2018-01-31 04:49:28,78.10, , , , , 
2018-01-31 04:54:28,78.17, , , , , 
2018-01-31 04:59:28,78.10, , , , , 
2018-01-31 05:04:28,78.25, , , , , 
2018-01-31 05:09:28,78.17, , , , , 
2018-01-31 05:14:28,78.25, , , , , 
2018-01-31 05:19:28,78.17, , , , , 
2018-01-31 05:24:28,78.17, , , , , 
2018-01-31 05:29:28,78.25, , , , , 
2018-01-31 05:34:28,78.25, , , , , 
2018-01-31 05:39:28,78.33, , , , , 
2018-01-31 05:44:28,78.40, , , , , 
2018-01-31 05:49:28,78.40, , , , , 
2018-01-31 05:54:28,78.48, , , , , 
2018-01-31 05:59:28,78.56, , , , , 
2018-01-31 06:04:28,78.56, , , , , 
2018-01-31 06:09:28,78.64, , , , , 
2018-01-31 06:14:28,78.71, , , , , 
2018-01-31 06:19:28,78.71, , , , , 
2018-01-31 06:24:28,78.79, , , , , 
2018-01-31 06:29:28,78.87, , , , , 
2018-01-31 06:34:28,78.87, , , , , 
2018-01-31 06:39:28,78.87, , , , , 
2018-01-31 06:44:28,78.95, , , , , 
2018-01-31 06:49:28,78.95, , , , , 
2018-01-31 06:54:28,79.02, , , , , 
2018-01-31 06:59:28,78.95, , , , , 
2018-01-31 07:04:28,79.10, , , , , 
2018-01-31 07:09:28,79.02, , , , , 
2018-01-31 07:14:28,79.02, , , , , 
2018-01-31 07:19:28,79.10, , , , , 
2018-01-31 07:24:28,79.02, , , , , 
2018-01-31 07:29:28,79.02, , , , , 
2018-01-31 07:34:28,79.02, , , , , 
2018-01-31 07:39:28,79.10, , , , , 
2018-01-31 07:44:28,79.02, , , , , 
2018-01-31 07:49:28,79.18, , , , , 
2018-01-31 07:54:28,79.10, , , , , 
2018-01-31 07:59:28,79.10, , , , , 
2018-01-31 08:04:28,79.10, , , , , 
2018-01-31 08:09:28,79.10, , , , , 
2018-01-31 08:14:28,79.10, , , , , 
2018-01-31 08:19:28,79.10, , , , , 
2018-01-31 08:24:28,79.18, , , , , 
2018-01-31 08:29:28,79.25, , , , , 
2018-01-31 08:34:28,79.18, , , , , 
2018-01-31 08:39:28,79.33, , , , , 
2018-01-31 08:44:28,79.25, , , , , 
2018-01-31 08:49:28,79.33, , , , , 
2018-01-31 08:54:28,79.33, , , , , 
2018-01-31 08:59:28,79.33, , , , , 
2018-01-31 09:04:28,79.33, , , , , 
2018-01-31 09:09:28,79.33, , , , , 
2018-01-31 09:14:28,79.49, , , , , 
2018-01-31 09:19:28,79.33, , , , , 
2018-01-31 09:24:28,80.10, , , , , 
2018-01-31 09:29:28,80.18, , , , , 
2018-01-31 09:34:28,80.34, , , , , 
2018-01-31 09:39:28,80.26, , , , , 
2018-01-31 09:44:28,80.34, , , , , 
2018-01-31 09:49:28,80.34, , , , , 
2018-01-31 09:54:28,80.34, , , , , 
2018-01-31 09:59:28,80.26, , , , , 
2018-01-31 10:04:28,80.26, , , , , 
2018-01-31 10:09:28,80.18, , , , , 
2018-01-31 10:14:28,80.10, , , , , 
2018-01-31 10:19:28,79.41, , , , , 
2018-01-31 10:24:28,79.10, , , , , 
2018-01-31 10:29:28,78.95, , , , , 
2018-01-31 10:34:28,78.87, , , , , 
2018-01-31 10:39:28,78.79, , , , , 
2018-01-31 10:44:28,78.71, , , , , 
2018-01-31 10:49:28,78.71, , , , , 
2018-01-31 10:54:28,78.64, , , , , 
2018-01-31 10:59:28,78.48, , , , , 
2018-01-31 11:04:28,78.48, , , , , 
2018-01-31 11:09:28,78.40, , , , , 
2018-01-31 11:14:28,79.25, , , , , 
2018-01-31 11:19:28,79.33, , , , , 
2018-01-31 11:24:28,79.33, , , , , 
2018-01-31 11:29:28,79.33, , , , , 
2018-01-31 11:34:28,79.33, , , , , 
2018-01-31 11:39:28,79.33, , , , , 
2018-01-31 11:44:28,79.33, , , , , 
2018-01-31 11:49:28,79.41, , , , , 
2018-01-31 11:54:28,79.41, , , , , 
2018-01-31 11:59:28,79.41, , , , , 
2018-01-31 12:04:28,79.49, , , , , 
2018-01-31 12:09:28,79.49, , , , , 
2018-01-31 12:14:28,79.41, , , , , 
2018-01-31 12:19:28,79.41, , , , , 
2018-01-31 12:24:28,79.49, , , , , 
2018-01-31 12:29:28,79.49, , , , , 
2018-01-31 12:34:28,79.49, , , , , 
2018-01-31 12:39:28,79.41, , , , , 
2018-01-31 12:44:28,79.49, , , , , 
2018-01-31 12:49:28,79.41, , , , , 
2018-01-31 12:54:28,79.41, , , , , 
2018-01-31 12:59:28,79.49, , , , , 
2018-01-31 13:04:28,79.41, , , , , 
2018-01-31 13:09:28,79.49, , , , , 
2018-01-31 13:14:28,79.56, , , , , 
2018-01-31 13:19:28,79.49, , , , , 
2018-01-31 13:24:28,79.56, , , , , 
2018-01-31 13:29:28,79.49, , , , , 
2018-01-31 13:34:28,79.56, , , , , 
2018-01-31 13:39:28,79.64, , , , , 
2018-01-31 13:44:28,79.49, , , , , 
2018-01-31 13:49:28,79.64, , , , , 
2018-01-31 13:54:28,79.56, , , , , 
2018-01-31 13:59:28,79.64, , , , , 
2018-01-31 14:04:28,79.64, , , , , 
2018-01-31 14:09:28,79.72, , , , , 
2018-01-31 14:14:28,79.72, , , , , 
2018-01-31 14:19:28,79.72, , , , , 
2018-01-31 14:24:28,79.72, , , , , 
2018-01-31 14:29:28,79.72, , , , , 
2018-01-31 14:34:28,79.56, , , , , 
2018-01-31 14:39:28,79.64, , , , , 
2018-01-31 14:44:28,79.64, , , , , 
2018-01-31 14:49:28,79.64, , , , , 
2018-01-31 14:54:28,79.49, , , , , 
2018-01-31 14:59:28,79.64, , , , , 
2018-01-31 15:04:28,79.56, , , , , 
2018-01-31 15:09:28,79.64, , , , , 
2018-01-31 15:14:28,79.64, , , , , 
2018-01-31 15:19:28,79.64, , , , , 
2018-01-31 15:24:28,79.64, , , , , 
2018-01-31 15:29:28,79.56, , , , , 
2018-01-31 15:34:28,79.79, , , , , 
2018-01-31 15:39:28,79.87, , , , , 
2018-01-31 15:44:28,80.03, , , , , 
2018-01-31 15:49:28,79.95, , , , , 
2018-01-31 15:54:28,80.10, , , , , 
2018-01-31 15:59:28,80.10, , , , , 
2018-01-31 16:04:28,80.18, , , , , 
2018-01-31 16:09:28,80.34, , , , , 
2018-01-31 16:14:28,80.26, , , , , 
2018-01-31 16:19:28,80.41, , , , , 
2018-01-31 16:24:28,80.34, , , , , 
2018-01-31 16:29:28,80.49, , , , , 
2018-01-31 16:34:28,80.41, , , , , 
2018-01-31 16:39:28,80.34, , , , , 
2018-01-31 16:44:28,80.41, , , , , 
2018-01-31 16:48:20, ,Logged,Logged, , , 
2018-01-31 16:48:21, , , ,Logged, , 
2018-01-31 16:49:28,80.34, , , , , 
2018-01-31 16:54:28,80.49, , , , , 
2018-01-31 16:59:28,80.49, , , , , 
2018-01-31 17:04:28,80.49, , , , , 
2018-01-31 17:09:28,80.57, , , , , 
2018-01-31 17:14:28,80.64, , , , , 
2018-01-31 17:19:28,80.57, , , , , 
2018-01-31 17:24:28,80.57, , , , , 
2018-01-31 17:29:28,80.72, , , , , 
2018-01-31 17:34:28,80.57, , , , , 
2018-01-31 17:39:28,80.49, , , , , 
2018-01-31 17:44:28,80.41, , , , , 
2018-01-31 17:49:28,80.26, , , , , 
2018-01-31 17:54:28,80.10, , , , , 
2018-01-31 17:59:28,80.10, , , , , 
2018-01-31 18:04:28,79.95, , , , , 
2018-01-31 18:09:28,79.87, , , , , 
2018-01-31 18:14:28,79.79, , , , , 
2018-01-31 18:19:28,79.72, , , , , 
2018-01-31 18:24:28,79.72, , , , , 
2018-01-31 18:29:28,79.72, , , , , 
2018-01-31 18:34:28,79.79, , , , , 
2018-01-31 18:39:28,79.79, , , , , 
2018-01-31 18:44:28,79.79, , , , , 
2018-01-31 18:49:28,79.87, , , , , 
2018-01-31 18:54:28,79.87, , , , , 
2018-01-31 18:59:28,79.95, , , , , 
2018-01-31 19:04:28,80.03, , , , , 
2018-01-31 19:09:28,79.95, , , , , 
2018-01-31 19:14:28,79.87, , , , , 
2018-01-31 19:19:28,79.87, , , , , 
2018-01-31 19:24:28,79.79, , , , , 
2018-01-31 19:29:28,79.79, , , , , 
2018-01-31 19:34:28,79.56, , , , , 
2018-01-31 19:39:28,79.18, , , , , 
2018-01-31 19:44:28,79.10, , , , , 
2018-01-31 19:49:28,79.18, , , , , 
2018-01-31 19:54:28,79.18, , , , , 
2018-01-31 19:59:28,79.18, , , , , 
2018-01-31 20:04:28,79.18, , , , , 
2018-01-31 20:09:28,79.18, , , , , 
2018-01-31 20:14:28,79.25, , , , , 
2018-01-31 20:19:28,79.25, , , , , 
2018-01-31 20:24:28,79.33, , , , , 
2018-01-31 20:29:28,79.25, , , , , 
2018-01-31 20:34:28,79.33, , , , , 
2018-01-31 20:39:28,79.41, , , , , 
2018-01-31 20:44:28,79.33, , , , , 
2018-01-31 20:49:28,79.41, , , , , 
2018-01-31 20:54:28,79.49, , , , , 
2018-01-31 20:59:28,79.49, , , , , 
2018-01-31 21:04:28,79.49, , , , , 
2018-01-31 21:09:28,79.49, , , , , 
2018-01-31 21:14:28,79.56, , , , , 
2018-01-31 21:19:28,79.56, , , , , 
2018-01-31 21:24:28,79.56, , , , , 
2018-01-31 21:29:28,79.49, , , , , 
2018-01-31 21:34:28,79.49, , , , , 
2018-01-31 21:39:28,79.41, , , , , 
2018-01-31 21:44:28,79.49, , , , , 
2018-01-31 21:49:28,79.41, , , , , 
2018-01-31 21:54:28,79.41, , , , , 
2018-01-31 21:59:28,79.33, , , , , 
2018-01-31 22:04:28,79.33, , , , , 
2018-01-31 22:09:28,79.33, , , , , 
2018-01-31 22:14:28,79.41, , , , , 
2018-01-31 22:19:28,79.41, , , , , 
2018-01-31 22:24:28,79.33, , , , , 
2018-01-31 22:29:28,79.33, , , , , 
2018-01-31 22:34:28,79.41, , , , , 
2018-01-31 22:39:28,79.56, , , , , 
2018-01-31 22:44:28,79.49, , , , , 
2018-01-31 22:49:28,79.64, , , , , 
2018-01-31 22:54:28,79.56, , , , , 
2018-01-31 22:59:28,79.64, , , , , 
2018-01-31 23:04:28,79.56, , , , , 
2018-01-31 23:09:28,79.64, , , , , 
2018-01-31 23:14:28,79.64, , , , , 
2018-01-31 23:19:28,79.72, , , , , 
2018-01-31 23:24:28,79.79, , , , , 
2018-01-31 23:29:28,79.72, , , , , 
2018-01-31 23:34:28,79.72, , , , , 
2018-01-31 23:39:28,79.64, , , , , 
2018-01-31 23:44:28,79.56, , , , , 
2018-01-31 23:49:28,79.49, , , , , 
2018-01-31 23:54:28,79.49, , , , , 
2018-01-31 23:59:28,79.25, , , , , 
2018-02-01 00:04:28,79.25, , , , , 
2018-02-01 00:09:28,79.02, , , , , 
2018-02-01 00:14:28,78.95, , , , , 
2018-02-01 00:19:28,78.79, , , , , 
2018-02-01 00:24:28,78.71, , , , , 
2018-02-01 00:29:28,78.64, , , , , 
2018-02-01 00:34:28,78.48, , , , , 
2018-02-01 00:39:28,78.40, , , , , 
2018-02-01 00:44:28,78.40, , , , , 
2018-02-01 00:49:28,78.40, , , , , 
2018-02-01 00:54:28,78.40, , , , , 
2018-02-01 00:59:28,78.33, , , , , 
2018-02-01 01:04:28,78.40, , , , , 
2018-02-01 01:09:28,78.48, , , , , 
2018-02-01 01:14:28,78.56, , , , , 
2018-02-01 01:19:28,78.48, , , , , 
2018-02-01 01:24:28,78.56, , , , , 
2018-02-01 01:29:28,78.64, , , , , 
2018-02-01 01:34:28,78.71, , , , , 
2018-02-01 01:39:28,78.71, , , , , 
2018-02-01 01:44:28,78.79, , , , , 
2018-02-01 01:49:28,78.79, , , , , 
2018-02-01 01:54:28,78.87, , , , , 
2018-02-01 01:59:28,78.87, , , , , 
2018-02-01 02:04:28,78.95, , , , , 
2018-02-01 02:09:28,78.87, , , , , 
2018-02-01 02:14:28,79.02, , , , , 
2018-02-01 02:19:28,79.02, , , , , 
2018-02-01 02:24:28,79.18, , , , , 
2018-02-01 02:29:28,79.10, , , , , 
2018-02-01 02:34:28,79.10, , , , , 
2018-02-01 02:39:28,79.18, , , , , 
2018-02-01 02:44:28,79.18, , , , , 
2018-02-01 02:49:28,79.33, , , , , 
2018-02-01 02:54:28,79.25, , , , , 
2018-02-01 02:59:28,79.41, , , , , 
2018-02-01 03:04:28,79.33, , , , , 
2018-02-01 03:09:28,79.33, , , , , 
2018-02-01 03:14:28,79.25, , , , , 
2018-02-01 03:19:28,79.25, , , , , 
2018-02-01 03:24:28,79.33, , , , , 
2018-02-01 03:29:28,79.33, , , , , 
2018-02-01 03:34:28,79.33, , , , , 
2018-02-01 03:39:28,79.25, , , , , 
2018-02-01 03:44:28,79.33, , , , , 
2018-02-01 03:49:28,79.25, , , , , 
2018-02-01 03:54:28,79.18, , , , , 
2018-02-01 03:59:28,79.25, , , , , 
2018-02-01 04:04:28,79.25, , , , , 
2018-02-01 04:09:28,79.25, , , , , 
2018-02-01 04:14:28,79.25, , , , , 
2018-02-01 04:19:28,79.33, , , , , 
2018-02-01 04:24:28,79.33, , , , , 
2018-02-01 04:29:28,79.41, , , , , 
2018-02-01 04:34:28,79.41, , , , , 
2018-02-01 04:39:28,79.49, , , , , 
2018-02-01 04:44:28,79.49, , , , , 
2018-02-01 04:49:28,79.49, , , , , 
2018-02-01 04:54:28,79.49, , , , , 
2018-02-01 04:59:28,79.49, , , , , 
2018-02-01 05:04:28,79.64, , , , , 
2018-02-01 05:09:28,79.64, , , , , 
2018-02-01 05:14:28,79.72, , , , , 
2018-02-01 05:19:28,79.72, , , , , 
2018-02-01 05:24:28,79.64, , , , , 
2018-02-01 05:29:28,79.64, , , , , 
2018-02-01 05:34:28,79.49, , , , , 
2018-02-01 05:39:28,79.41, , , , , 
2018-02-01 05:44:28,79.33, , , , , 
2018-02-01 05:49:28,79.18, , , , , 
2018-02-01 05:54:28,78.95, , , , , 
2018-02-01 05:59:28,78.87, , , , , 
2018-02-01 06:04:28,78.79, , , , , 
2018-02-01 06:09:28,78.64, , , , , 
2018-02-01 06:14:28,78.48, , , , , 
2018-02-01 06:19:28,78.40, , , , , 
2018-02-01 06:24:28,78.33, , , , , 
2018-02-01 06:29:28,78.33, , , , , 
2018-02-01 06:34:28,78.33, , , , , 
2018-02-01 06:39:28,78.25, , , , , 
2018-02-01 06:44:28,78.33, , , , , 
2018-02-01 06:49:28,78.33, , , , , 
2018-02-01 06:54:28,78.40, , , , , 
2018-02-01 06:59:28,78.48, , , , , 
2018-02-01 07:04:28,78.64, , , , , 
2018-02-01 07:09:28,78.87, , , , , 
2018-02-01 07:14:28,79.10, , , , , 
2018-02-01 07:19:28,79.10, , , , , 
2018-02-01 07:24:28,79.18, , , , , 
2018-02-01 07:29:28,79.18, , , , , 
2018-02-01 07:34:28,79.25, , , , , 
2018-02-01 07:39:28,79.33, , , , , 
2018-02-01 07:44:28,79.25, , , , , 
2018-02-01 07:49:28,79.41, , , , , 
2018-02-01 07:54:28,79.41, , , , , 
2018-02-01 07:59:28,79.41, , , , , 
2018-02-01 08:04:28,79.49, , , , , 
2018-02-01 08:09:28,79.56, , , , , 
2018-02-01 08:14:28,79.49, , , , , 
2018-02-01 08:19:28,79.56, , , , , 
2018-02-01 08:24:28,79.56, , , , , 
2018-02-01 08:29:28,79.64, , , , , 
2018-02-01 08:34:28,79.64, , , , , 
2018-02-01 08:39:28,79.56, , , , , 
2018-02-01 08:44:28,79.64, , , , , 
2018-02-01 08:49:28,80.34, , , , , 
2018-02-01 08:54:28,80.64, , , , , 
2018-02-01 08:59:28,80.57, , , , , 
2018-02-01 09:04:28,80.80, , , , , 
2018-02-01 09:09:28,80.80, , , , , 
2018-02-01 09:14:28,80.88, , , , , 
2018-02-01 09:19:28,80.80, , , , , 
2018-02-01 09:24:28,80.72, , , , , 
2018-02-01 09:29:28,80.72, , , , , 
2018-02-01 09:34:28,80.88, , , , , 
2018-02-01 09:39:28,80.95, , , , , 
2018-02-01 09:44:28,81.03, , , , , 
2018-02-01 09:49:28,81.18, , , , , 
2018-02-01 09:54:28,81.11, , , , , 
2018-02-01 09:59:28,81.03, , , , , 
2018-02-01 10:04:28,81.11, , , , , 
2018-02-01 10:09:28,81.03, , , , , 
2018-02-01 10:14:28,81.11, , , , , 
2018-02-01 10:19:28,81.03, , , , , 
2018-02-01 10:24:28,81.11, , , , , 
2018-02-01 10:29:28,81.03, , , , , 
2018-02-01 10:34:28,81.03, , , , , 
2018-02-01 10:39:28,81.11, , , , , 
2018-02-01 10:44:28,81.11, , , , , 
2018-02-01 10:49:28,81.18, , , , , 
2018-02-01 10:54:28,81.11, , , , , 
2018-02-01 10:59:28,81.03, , , , , 
2018-02-01 11:04:28,81.03, , , , , 
2018-02-01 11:09:28,81.11, , , , , 
2018-02-01 11:14:28,81.11, , , , , 
2018-02-01 11:19:28,81.11, , , , , 
2018-02-01 11:24:28,81.11, , , , , 
2018-02-01 11:29:28,81.03, , , , , 
2018-02-01 11:34:28,81.11, , , , , 
2018-02-01 11:39:28,81.18, , , , , 
2018-02-01 11:44:28,81.18, , , , , 
2018-02-01 11:49:28,81.11, , , , , 
2018-02-01 11:54:28,81.18, , , , , 
2018-02-01 11:59:28,81.11, , , , , 
2018-02-01 12:04:28,81.18, , , , , 
2018-02-01 12:09:28,81.11, , , , , 
2018-02-01 12:14:28,81.18, , , , , 
2018-02-01 12:19:28,81.26, , , , , 
2018-02-01 12:24:28,81.18, , , , , 
2018-02-01 12:29:28,81.26, , , , , 
2018-02-01 12:34:28,81.26, , , , , 
2018-02-01 12:39:28,81.26, , , , , 
2018-02-01 12:44:28,80.95, , , , , 
2018-02-01 12:49:28,80.80, , , , , 
2018-02-01 12:54:28,81.11, , , , , 
2018-02-01 12:59:28,81.34, , , , , 
2018-02-01 13:04:28,81.34, , , , , 
2018-02-01 13:09:28,81.34, , , , , 
2018-02-01 13:14:28,81.18, , , , , 
2018-02-01 13:19:28,81.18, , , , , 
2018-02-01 13:24:28,81.03, , , , , 
2018-02-01 13:29:28,80.80, , , , , 
2018-02-01 13:34:28,80.72, , , , , 
2018-02-01 13:39:28,80.57, , , , , 
2018-02-01 13:44:28,80.34, , , , , 
2018-02-01 13:49:28,80.26, , , , , 
2018-02-01 13:54:28,80.10, , , , , 
2018-02-01 13:59:28,80.03, , , , , 
2018-02-01 14:04:28,79.87, , , , , 
2018-02-01 14:09:28,79.87, , , , , 
2018-02-01 14:14:28,79.87, , , , , 
