* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:23:00 PM PDT
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180801_NS_moteLH10.eds
* Experiment Name = 20180801_NS_moteLH10
* Experiment Run End Time = 2018-08-01 12:01:09 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
23	B11	false	21-04B-T3	D	UNKNOWN	FAM	NFQ-MGB	27.482	27.574	0.130								false	0.010	true	3	27	Amp		0.463	Y	N	N	N
24	B12	false	21-04B-T3	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
24	B12	false	21-04B-T3	D	UNKNOWN	FAM	NFQ-MGB	27.667	27.574	0.130								false	0.010	true	3	27	Amp		0.419	Y	N	N	N
25	C1	false	21-02A-T2	Ssid	UNKNOWN	SYBR	None	26.042	26.420	0.534								false	0.010	true	3	25	Amp		0.547	Y	N	Y	N
26	C2	false	21-02A-T2	Ssid	UNKNOWN	SYBR	None	26.798	26.420	0.534								false	0.010	true	3	26	Amp		0.693	Y	N	Y	N
27	C3	false	21-02A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
27	C3	false	21-02A-T2	D	UNKNOWN	FAM	NFQ-MGB	24.914	25.133	0.309								false	0.010	true	3	23	Amp		0.393	Y	N	N	N
28	C4	false	21-02A-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
28	C4	false	21-02A-T2	D	UNKNOWN	FAM	NFQ-MGB	25.351	25.133	0.309								false	0.010	true	3	24	Amp		0.456	Y	N	N	N
29	C5	false	25-30B-T2	Ssid	UNKNOWN	SYBR	None	22.705	22.701	0.005								false	0.010	true	3	22	Amp		0.496	Y	N	N	N
30	C6	false	25-30B-T2	Ssid	UNKNOWN	SYBR	None	22.697	22.701	0.005								false	0.010	true	3	21	Amp		0.548	Y	N	N	N
31	C7	false	25-30B-T2	C	UNKNOWN	VIC	NFQ-MGB	27.682	27.880	0.280								false	0.010	true	3	26	Amp		0.915	N	N	N	N
31	C7	false	25-30B-T2	D	UNKNOWN	FAM	NFQ-MGB	27.421	27.373	0.068								false	0.010	true	3	26	Amp		0.504	Y	N	N	N
32	C8	false	25-30B-T2	C	UNKNOWN	VIC	NFQ-MGB	28.079	27.880	0.280								false	0.010	true	3	27	Amp		0.914	N	N	N	N
32	C8	false	25-30B-T2	D	UNKNOWN	FAM	NFQ-MGB	27.325	27.373	0.068								false	0.010	true	3	26	Amp		0.498	Y	N	N	N
33	C9	false	25-16B-T3	Ssid	UNKNOWN	SYBR	None	27.998	28.729	1.033								false	0.010	true	3	26	Amp		0.623	Y	N	Y	N
34	C10	false	25-16B-T3	Ssid	UNKNOWN	SYBR	None	29.459	28.729	1.033								false	0.010	true	3	27	Amp		0.805	N	N	Y	N
35	C11	false	25-16B-T3	C	UNKNOWN	VIC	NFQ-MGB	35.471	35.004	0.661								false	0.010	true	3	34	Amp		0.839	N	N	Y	N
35	C11	false	25-16B-T3	D	UNKNOWN	FAM	NFQ-MGB	24.408	24.798	0.552								false	0.010	true	3	23	Amp		0.354	Y	N	Y	N
