* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:16:56 PM PDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180621_NS_moteLH02.eds
* Experiment Name = 20182106_NS_moteLH02
* Experiment Run End Time = 2018-06-21 13:45:35 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP	DRNMIN
31	C7	false	Sample 11	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
31	C7	false	Sample 11	D	UNKNOWN	FAM	NFQ-MGB	31.705	31.745	0.057								false	0.010	true	3	30	Amp		0.916	N	N	N	N	N
32	C8	false	Sample 11	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
32	C8	false	Sample 11	D	UNKNOWN	FAM	NFQ-MGB	31.785	31.745	0.057								false	0.010	true	3	30	Amp		0.894	N	N	N	N	N
33	C9	false	Sample 19	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
34	C10	false	Sample 19	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	34	No Amp		0.000	Y	N	N	N	N
35	C11	false	Sample 19	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
35	C11	false	Sample 19	D	UNKNOWN	FAM	NFQ-MGB	27.858	28.230	0.527								false	0.010	true	3	26	Amp		0.410	Y	N	Y	N	N
36	C12	false	Sample 19	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
36	C12	false	Sample 19	D	UNKNOWN	FAM	NFQ-MGB	28.603	28.230	0.527								false	0.010	true	3	28	Amp		0.524	Y	N	Y	N	N
37	D1	false	Sample 4	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
38	D2	false	Sample 4	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	35	No Amp		0.000	Y	N	N	N	N
39	D3	false	Sample 4	C	UNKNOWN	VIC	NFQ-MGB	31.440	31.403	0.053								false	0.010	true	3	30	Amp		0.883	N	N	N	N	N
39	D3	false	Sample 4	D	UNKNOWN	FAM	NFQ-MGB	29.869	30.116	0.349								false	0.010	true	3	29	Amp		0.690	Y	N	N	N	N
40	D4	false	Sample 4	C	UNKNOWN	VIC	NFQ-MGB	31.365	31.403	0.053								false	0.010	true	3	30	Amp		0.869	N	N	N	N	N
40	D4	false	Sample 4	D	UNKNOWN	FAM	NFQ-MGB	30.362	30.116	0.349								false	0.010	true	3	29	Amp		0.794	Y	N	N	N	N
41	D5	false	Sample 12	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
42	D6	false	Sample 12	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N
43	D7	false	Sample 12	C	UNKNOWN	VIC	NFQ-MGB	36.670	37.402	1.035								false	0.010	true	3	35	Inconclusive		0.677	Y	N	Y	N	N
43	D7	false	Sample 12	D	UNKNOWN	FAM	NFQ-MGB	26.670	26.683	0.018								false	0.010	true	3	25	Amp		0.467	Y	N	N	N	N
44	D8	false	Sample 12	C	UNKNOWN	VIC	NFQ-MGB	38.134	37.402	1.035								false	0.010	true	3	35	Inconclusive		0.462	Y	N	Y	N	N
44	D8	false	Sample 12	D	UNKNOWN	FAM	NFQ-MGB	26.696	26.683	0.018								false	0.010	true	3	26	Amp		0.533	Y	N	N	N	N
45	D9	false	Sample 20	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
46	D10	false	Sample 20	Ssid	UNKNOWN	SYBR	None	Undetermined										false	0.010	true	3	31	No Amp		0.000	Y	N	N	Y	N
47	D11	false	Sample 20	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
47	D11	false	Sample 20	D	UNKNOWN	FAM	NFQ-MGB	25.454	25.560	0.150								false	0.010	true	3	24	Amp		0.349	Y	N	N	N	N
48	D12	false	Sample 20	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y	N
