* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:18:23 PM PDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180723_NS_moteLH05.eds
* Experiment Name = 20180723_NS_moteLH05
* Experiment Run End Time = 2018-07-23 12:09:32 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
23	B11	false	21-05A-T1	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
23	B11	false	21-05A-T1	D	UNKNOWN	FAM	NFQ-MGB	27.391	27.722	0.467								false	0.010	true	3	25	Amp		0.505	Y	N	N	N
24	B12	false	21-05A-T1	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
24	B12	false	21-05A-T1	D	UNKNOWN	FAM	NFQ-MGB	28.052	27.722	0.467								false	0.010	true	3	27	Amp		0.613	Y	N	N	N
25	C1	false	21-02B-T0	Ssid	UNKNOWN	SYBR	None	19.619	19.089	0.750								false	0.010	true	3	18	Amp		0.531	Y	N	Y	N
26	C2	false	21-02B-T0	Ssid	UNKNOWN	SYBR	None	18.559	19.089	0.750								false	0.010	true	3	17	Amp		0.336	Y	N	Y	N
27	C3	false	21-02B-T0	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
27	C3	false	21-02B-T0	D	UNKNOWN	FAM	NFQ-MGB	25.652	25.669	0.024								false	0.010	true	3	24	Amp		0.508	Y	N	N	N
28	C4	false	21-02B-T0	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
28	C4	false	21-02B-T0	D	UNKNOWN	FAM	NFQ-MGB	25.686	25.669	0.024								false	0.010	true	3	24	Amp		0.459	Y	N	N	N
29	C5	false	21-27B-T0	Ssid	UNKNOWN	SYBR	None	20.434	20.272	0.228								false	0.010	true	3	19	Amp		0.447	Y	N	N	N
30	C6	false	21-27B-T0	Ssid	UNKNOWN	SYBR	None	20.111	20.272	0.228								false	0.010	true	3	19	Amp		0.396	Y	N	N	N
31	C7	false	21-27B-T0	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
